step,epoch,elapsed_sec,eta_sec,train_loss,lr,grad_norm,imgs_per_s,sec_per_step,true_imgs_per_s,data_wait_pct
3350,2,5251.32,15808.83,0.412579,7.088550938470348e-07,1.737228,160.6,0.3986,160.7,0.1
3351,2,5252.51,15806.13,0.428547,7.088434691185307e-07,1.967333,161.6,0.3961,160.8,0.1
3352,2,5253.71,15803.44,0.409757,7.0883182709042e-07,2.357478,160.8,0.3979,160.8,0.1
3353,2,5254.9,15800.74,0.471164,7.088201677636972e-07,1.643418,162.2,0.3947,160.9,0.1
3354,2,5256.09,15798.05,0.412311,7.088084911393585e-07,1.959267,160.2,0.3995,160.9,0.1
3355,2,5257.28,15795.35,0.437554,7.087967972184015e-07,2.151634,162.2,0.3946,160.9,0.1
3356,2,5258.48,15792.66,0.47823,7.087850860018254e-07,2.045097,160.6,0.3986,160.9,0.1
3357,2,5259.67,15789.97,0.416246,7.087733574906305e-07,2.170906,160.4,0.3991,160.9,0.1
3358,2,5260.86,15787.29,0.448638,7.087616116858191e-07,2.178826,160.9,0.3978,161.0,0.1
3359,2,5262.06,15784.6,0.458777,7.087498485883946e-07,1.964488,161.8,0.3955,161.0,0.1
3360,2,5263.25,15781.91,0.446465,7.08738068199362e-07,2.578561,162.0,0.395,161.1,0.1
3361,2,5264.44,15779.23,0.465301,7.087262705197279e-07,1.840004,161.2,0.397,161.1,0.1
3362,2,5265.64,15776.55,0.421589,7.087144555505e-07,2.900373,161.8,0.3954,161.1,0.1
3363,2,5266.83,15773.87,0.446045,7.08702623292688e-07,1.642628,160.7,0.3983,161.1,0.1
3364,2,5268.02,15771.18,0.429197,7.086907737473026e-07,2.480304,161.3,0.3967,161.1,0.1
3365,2,5269.21,15768.5,0.463186,7.086789069153564e-07,3.40681,160.6,0.3986,161.1,0.1
3366,2,5270.41,15765.81,0.43164,7.086670227978632e-07,1.917691,160.4,0.399,161.0,0.1
3367,2,5271.6,15763.13,0.395129,7.086551213958382e-07,1.643864,160.6,0.3985,161.0,0.1
3368,2,5272.8,15760.46,0.429329,7.086432027102983e-07,2.122257,160.3,0.3993,160.9,0.1
3369,2,5273.99,15757.78,0.420364,7.086312667422617e-07,1.77872,160.9,0.3977,160.9,0.1
3370,2,5275.18,15755.11,0.414509,7.086193134927484e-07,2.217796,160.7,0.3983,160.9,0.1
3371,2,5276.38,15752.44,0.463383,7.086073429627796e-07,1.771433,160.4,0.3989,160.9,0.1
3372,2,5277.57,15749.76,0.409448,7.085953551533778e-07,1.843712,160.6,0.3986,160.9,0.1
3373,2,5278.77,15747.1,0.413716,7.085833500655674e-07,1.717239,160.5,0.3987,160.8,0.1
3374,2,5279.96,15744.42,0.469629,7.08571327700374e-07,2.097783,160.6,0.3984,160.8,0.1
3375,2,5281.16,15741.76,0.430442,7.085592880588247e-07,2.82052,160.5,0.3989,160.7,0.1
3376,2,5282.35,15739.08,0.401693,7.085472311419483e-07,1.359339,161.1,0.3973,160.7,0.1
3377,2,5283.54,15736.41,0.423574,7.085351569507747e-07,1.832773,161.3,0.3967,160.8,0.1
3378,2,5284.73,15733.73,0.443785,7.085230654863356e-07,1.804436,162.2,0.3946,160.9,0.1
3379,2,5285.93,15731.06,0.39617,7.08510956749664e-07,2.498639,160.7,0.3983,160.8,0.1
3380,2,5287.12,15728.39,0.461125,7.084988307417945e-07,1.937197,161.0,0.3974,160.8,0.1
3381,2,5288.31,15725.74,0.440485,7.08486687463763e-07,1.879706,161.6,0.3961,160.8,0.1
3382,2,5289.51,15723.07,0.42684,7.08474526916607e-07,2.085864,161.0,0.3975,160.7,0.1
3383,2,5290.7,15720.41,0.469541,7.084623491013655e-07,2.674278,160.6,0.3986,160.7,0.1
3384,2,5291.9,15717.75,0.449368,7.08450154019079e-07,1.73219,160.9,0.3977,160.7,0.1
3385,2,5293.09,15715.08,0.397673,7.084379416707894e-07,3.062829,161.2,0.397,160.7,0.1
3386,2,5294.28,15712.42,0.420312,7.0842571205754e-07,2.117301,161.6,0.396,160.8,0.1
3387,2,5295.48,15709.76,0.407786,7.084134651803756e-07,1.923748,160.5,0.3987,160.8,0.1
3388,2,5296.67,15707.1,0.437943,7.084012010403426e-07,2.252786,160.8,0.398,160.8,0.1
3389,2,5297.87,15704.44,0.448364,7.083889196384889e-07,2.124528,160.4,0.3989,160.8,0.1
3390,2,5299.06,15701.77,0.428904,7.083766209758637e-07,2.136593,162.3,0.3944,160.9,0.1
3391,2,5300.25,15699.11,0.434649,7.083643050535177e-07,2.056234,160.6,0.3986,160.9,0.1
3392,2,5301.44,15696.45,0.383412,7.083519718725034e-07,2.547347,160.5,0.3986,160.9,0.1
3393,2,5302.64,15693.8,0.431905,7.083396214338741e-07,1.969735,160.6,0.3986,160.9,0.1
3394,2,5303.83,15691.15,0.390651,7.083272537386853e-07,2.515117,160.7,0.3984,160.9,0.1
3395,2,5305.03,15688.5,0.435179,7.083148687879935e-07,1.989774,160.8,0.3979,160.9,0.1
3396,2,5306.22,15685.85,0.435955,7.083024665828568e-07,1.758586,160.6,0.3984,160.9,0.1
3397,2,5307.41,15683.18,0.428438,7.08290047124335e-07,1.952584,162.3,0.3944,160.9,0.1
3398,2,5308.6,15680.52,0.443052,7.082776104134889e-07,2.178942,161.5,0.3962,160.9,0.1
3399,2,5309.79,15677.87,0.413591,7.082651564513812e-07,1.620557,161.1,0.3972,160.9,0.1
3400,2,5310.99,15675.22,0.437797,7.08252685239076e-07,2.244376,160.8,0.3979,160.9,0.1
3401,2,5317.43,15688.06,0.433509,7.082401967776387e-07,1.873047,163.0,0.3927,161.0,0.1
3402,2,5318.62,15685.39,0.407777,7.082276910681362e-07,1.810309,162.4,0.3941,161.0,0.1
3403,2,5319.81,15682.72,0.390845,7.082151681116371e-07,1.879266,161.7,0.3957,161.1,0.1
3404,2,5320.99,15680.05,0.44021,7.082026279092113e-07,2.750808,162.0,0.3951,161.1,0.1
3405,2,5322.18,15677.38,0.388536,7.081900704619301e-07,1.859946,162.3,0.3943,161.2,0.1
3406,2,5323.37,15674.72,0.448822,7.081774957708663e-07,2.454301,160.7,0.3982,161.2,0.1
3407,2,5324.56,15672.06,0.408458,7.081649038370945e-07,2.309402,161.8,0.3956,161.2,0.1
3408,2,5325.75,15669.4,0.457501,7.081522946616904e-07,2.196605,161.4,0.3966,161.2,0.1
3409,2,5326.94,15666.74,0.436127,7.081396682457312e-07,1.819815,162.0,0.3952,161.3,0.1
3410,2,5328.13,15664.08,0.415636,7.081270245902958e-07,1.767723,161.2,0.397,161.3,0.1
3411,2,5329.32,15661.42,0.462795,7.081143636964642e-07,1.847651,161.9,0.3954,161.3,0.1
3412,2,5330.51,15658.76,0.473782,7.081016855653184e-07,3.057419,161.5,0.3964,161.4,0.1
3413,2,5331.7,15656.11,0.371488,7.080889901979414e-07,1.664309,162.0,0.3952,161.5,0.1
3414,2,5332.89,15653.45,0.44531,7.080762775954179e-07,2.520383,161.0,0.3976,161.5,0.1
3415,2,5334.08,15650.81,0.430702,7.08063547758834e-07,2.244056,160.7,0.3982,161.5,0.1
3416,2,5335.27,15648.15,0.426932,7.080508006892773e-07,1.8403,162.1,0.3949,161.5,0.1
3417,2,5336.46,15645.5,0.443058,7.080380363878369e-07,2.130856,160.8,0.3979,161.5,0.1
3418,2,5337.65,15642.85,0.370021,7.080252548556032e-07,1.723426,162.2,0.3945,161.5,0.1
3419,2,5338.84,15640.2,0.424572,7.080124560936684e-07,2.230615,161.1,0.3972,161.5,0.1
3420,2,5340.03,15637.54,0.434227,7.079996401031258e-07,2.083935,162.2,0.3946,161.6,0.1
3421,2,5341.22,15634.91,0.393694,7.079868068850706e-07,1.886373,161.2,0.397,161.5,0.1
3422,2,5342.42,15632.26,0.405883,7.07973956440599e-07,1.92623,161.3,0.3967,161.4,0.1
3423,2,5343.6,15629.61,0.416848,7.07961088770809e-07,2.482891,161.9,0.3954,161.4,0.1
3424,2,5344.8,15626.97,0.409871,7.079482038768e-07,1.519791,161.3,0.3969,161.4,0.1
3425,2,5345.99,15624.33,0.448342,7.079353017596728e-07,3.010031,161.1,0.3972,161.3,0.1
3426,2,5347.18,15621.68,0.421554,7.079223824205296e-07,2.467618,162.3,0.3942,161.4,0.1
3427,2,5348.37,15619.04,0.476259,7.079094458604744e-07,1.944793,161.1,0.3972,161.4,0.1
3428,2,5349.56,15616.4,0.45517,7.078964920806124e-07,2.215184,161.4,0.3966,161.4,0.1
3429,2,5350.75,15613.76,0.448854,7.078835210820503e-07,2.339071,161.1,0.3973,161.3,0.1
3430,2,5351.94,15611.12,0.405369,7.078705328658961e-07,1.808014,161.5,0.3962,161.4,0.1
3431,2,5353.13,15608.48,0.436903,7.078575274332598e-07,2.310163,161.1,0.3974,161.3,0.1
3432,2,5354.32,15605.83,0.428276,7.078445047852524e-07,2.122834,161.2,0.3969,161.3,0.1
3433,2,5355.51,15603.2,0.436676,7.078314649229865e-07,3.667036,161.0,0.3974,161.3,0.1
3434,2,5356.7,15600.56,0.434522,7.078184078475761e-07,3.031616,161.8,0.3955,161.3,0.1
3435,2,5357.88,15597.91,0.359766,7.07805333560137e-07,1.292523,161.6,0.3959,161.3,0.1
3436,2,5359.07,15595.27,0.477006,7.077922420617859e-07,2.597167,161.4,0.3965,161.3,0.1
3437,2,5360.27,15592.65,0.43717,7.077791333536416e-07,2.897814,160.8,0.398,161.3,0.1
3438,2,5361.45,15590.01,0.472777,7.077660074368238e-07,2.240976,161.8,0.3956,161.3,0.1
3439,2,5362.65,15587.38,0.429151,7.077528643124542e-07,1.59763,161.3,0.3967,161.3,0.1
3440,2,5363.84,15584.76,0.404159,7.077397039816554e-07,1.837329,160.5,0.3987,161.2,0.1
3441,2,5365.03,15582.13,0.428005,7.07726526445552e-07,1.953317,161.6,0.396,161.2,0.1
3442,2,5366.22,15579.5,0.454066,7.077133317052699e-07,2.258491,161.5,0.3962,161.2,0.1
3443,2,5367.41,15576.88,0.462672,7.077001197619362e-07,2.200276,161.1,0.3972,161.2,0.1
3444,2,5368.61,15574.26,0.434222,7.076868906166798e-07,1.981167,160.3,0.3993,161.2,0.1
3445,2,5369.8,15571.64,0.423967,7.07673644270631e-07,3.766023,160.5,0.3988,161.1,0.1
3446,2,5370.99,15569.02,0.383441,7.076603807249214e-07,2.218335,161.1,0.3973,161.1,0.1
3447,2,5372.18,15566.4,0.49933,7.076470999806842e-07,2.254303,162.0,0.395,161.1,0.1
3448,2,5373.37,15563.77,0.44954,7.076338020390543e-07,1.755021,161.3,0.3967,161.1,0.1
3449,2,5374.57,15561.15,0.404346,7.076204869011676e-07,2.069799,161.3,0.3967,161.1,0.1
3450,2,5375.75,15558.53,0.418623,7.076071545681617e-07,1.915354,162.0,0.3951,161.1,0.1
3451,2,5376.95,15555.9,0.412031,7.075938050411756e-07,1.897745,161.0,0.3974,161.1,0.1
3452,2,5378.14,15553.28,0.452673,7.075804383213501e-07,3.032916,161.5,0.3962,161.2,0.1
3453,2,5379.32,15550.66,0.453037,7.075670544098271e-07,3.070026,161.9,0.3954,161.2,0.1
3454,2,5380.52,15548.04,0.409055,7.075536533077501e-07,2.258919,161.6,0.396,161.2,0.1
3455,2,5381.71,15545.42,0.347262,7.075402350162638e-07,2.339261,161.9,0.3954,161.2,0.1
3456,2,5382.89,15542.79,0.458849,7.075267995365149e-07,1.922682,162.0,0.3949,161.2,0.1
3457,2,5384.09,15540.19,0.424587,7.075133468696512e-07,1.989456,161.2,0.397,161.2,0.1
3458,2,5385.28,15537.57,0.439102,7.074998770168221e-07,2.367447,162.0,0.3951,161.3,0.1
3459,2,5386.47,15534.95,0.457339,7.074863899791782e-07,2.181053,160.8,0.3981,161.2,0.1
3460,2,5387.66,15532.34,0.414944,7.07472885757872e-07,2.358319,162.3,0.3943,161.3,0.1
3461,2,5388.85,15529.74,0.458347,7.074593643540573e-07,2.110984,161.2,0.397,161.3,0.1
3462,2,5390.04,15527.12,0.427903,7.074458257688892e-07,2.005961,162.0,0.3951,161.3,0.1
3463,2,5391.23,15524.51,0.449932,7.074322700035245e-07,2.297612,160.5,0.3989,161.3,0.1
3464,2,5392.43,15521.91,0.366954,7.074186970591212e-07,1.960898,160.9,0.3977,161.3,0.1
3465,2,5393.62,15519.3,0.367094,7.07405106936839e-07,1.750272,162.2,0.3945,161.4,0.1
3466,2,5394.81,15516.69,0.459121,7.073914996378391e-07,2.498994,161.7,0.3959,161.4,0.1
3467,2,5396.0,15514.09,0.429698,7.073778751632839e-07,2.630715,160.8,0.3981,161.4,0.1
3468,2,5397.19,15511.48,0.464712,7.073642335143375e-07,1.834198,161.2,0.3971,161.4,0.1
3469,2,5398.38,15508.88,0.407995,7.073505746921654e-07,1.413034,161.8,0.3956,161.4,0.1
3470,2,5399.57,15506.27,0.435679,7.073368986979346e-07,1.955256,162.0,0.395,161.4,0.1
3471,2,5400.76,15503.66,0.478924,7.073232055328135e-07,2.770219,162.7,0.3934,161.5,0.1
3472,2,5401.95,15501.06,0.438296,7.07309495197972e-07,1.712498,161.2,0.3971,161.5,0.1
3473,2,5403.14,15498.45,0.450081,7.072957676945814e-07,2.469024,161.6,0.3961,161.4,0.1
3474,2,5404.34,15495.86,0.436144,7.072820230238146e-07,2.268646,161.1,0.3972,161.4,0.1
3475,2,5405.53,15493.25,0.404656,7.072682611868459e-07,1.841596,162.6,0.3937,161.5,0.1
3476,2,5406.72,15490.65,0.45387,7.07254482184851e-07,1.92479,161.0,0.3975,161.4,0.1
3477,2,5407.91,15488.06,0.447456,7.072406860190072e-07,2.336244,160.9,0.3978,161.4,0.1
3478,2,5409.1,15485.46,0.422797,7.072268726904932e-07,1.347651,162.1,0.3947,161.4,0.1
3479,2,5410.29,15482.87,0.360991,7.072130422004892e-07,1.507575,160.4,0.3991,161.4,0.1
3480,2,5411.49,15480.27,0.399821,7.071991945501767e-07,1.768418,160.7,0.3981,161.3,0.1
3481,2,5412.68,15477.69,0.458771,7.071853297407389e-07,1.965936,162.0,0.395,161.3,0.1
3482,2,5413.87,15475.1,0.44271,7.071714477733604e-07,1.920921,160.5,0.3987,161.3,0.1
3483,2,5415.07,15472.51,0.427227,7.071575486492272e-07,2.004198,160.9,0.3979,161.3,0.1
3484,2,5416.26,15469.93,0.416508,7.071436323695267e-07,2.4279,160.7,0.3982,161.3,0.1
3485,2,5417.45,15467.33,0.445244,7.071296989354479e-07,1.76822,161.7,0.3957,161.2,0.1
3486,2,5418.64,15464.74,0.460613,7.071157483481813e-07,2.62533,161.4,0.3966,161.2,0.1
3487,2,5419.83,15462.14,0.428459,7.071017806089187e-07,1.997813,161.4,0.3966,161.3,0.1
3488,2,5421.02,15459.55,0.455722,7.070877957188535e-07,1.949284,161.8,0.3956,161.3,0.1
3489,2,5422.21,15456.96,0.416905,7.070737936791805e-07,2.027964,161.0,0.3975,161.2,0.1
3490,2,5423.41,15454.39,0.39748,7.070597744910961e-07,2.215805,160.8,0.398,161.2,0.1
3491,2,5424.6,15451.8,0.388639,7.07045738155798e-07,2.499173,161.0,0.3975,161.1,0.1
3492,2,5425.79,15449.22,0.402309,7.070316846744854e-07,2.261564,160.8,0.3981,161.1,0.1
3493,2,5426.99,15446.64,0.437388,7.070176140483589e-07,1.923554,160.7,0.3984,161.0,0.1
3494,2,5428.18,15444.06,0.483674,7.070035262786207e-07,1.747336,161.0,0.3976,161.0,0.1
3495,2,5429.37,15441.47,0.411106,7.069894213664745e-07,1.754839,161.8,0.3955,161.0,0.1
3496,2,5430.56,15438.89,0.420843,7.069752993131253e-07,2.038539,161.0,0.3975,161.0,0.1
3497,2,5431.75,15436.31,0.425683,7.069611601197797e-07,2.630711,161.0,0.3976,161.0,0.1
3498,2,5432.95,15433.73,0.441405,7.069470037876455e-07,2.292918,162.0,0.3951,161.0,0.1
3499,2,5434.14,15431.14,0.37754,7.069328303179324e-07,1.774686,161.1,0.3972,161.0,0.1
3500,2,5435.33,15428.57,0.419752,7.069186397118513e-07,1.89772,161.0,0.3976,161.0,0.1
3501,2,5600.96,15892.58,0.434642,7.069044319706145e-07,3.179498,161.5,0.3964,161.0,0.1
3502,2,5602.13,15889.77,0.446627,7.06890207095436e-07,2.596196,165.0,0.3878,161.2,0.1
3503,2,5603.32,15886.99,0.426005,7.06875965087531e-07,1.734261,162.8,0.393,161.3,0.1
3504,2,5604.5,15884.21,0.440865,7.068617059481162e-07,2.404361,162.2,0.3945,161.4,0.1
3505,2,5605.68,15881.43,0.391821,7.068474296784101e-07,1.720203,162.3,0.3943,161.4,0.1
3506,2,5606.86,15878.65,0.453025,7.068331362796323e-07,1.950888,163.4,0.3918,161.5,0.1
3507,2,5608.05,15875.87,0.396488,7.06818825753004e-07,2.235422,162.5,0.3939,161.6,0.1
3508,2,5609.23,15873.1,0.420695,7.068044980997478e-07,2.62535,162.5,0.3939,161.6,0.1
3509,2,5610.41,15870.32,0.420812,7.067901533210879e-07,2.558457,162.9,0.393,161.7,0.1
3510,2,5611.6,15867.55,0.438104,7.067757914182497e-07,3.907554,163.1,0.3924,161.8,0.1
3511,2,5612.78,15864.78,0.426151,7.067614123924605e-07,3.294362,163.0,0.3927,161.9,0.1
3512,2,5613.96,15862.01,0.454938,7.067470162449486e-07,2.468304,163.1,0.3924,162.1,0.1
3513,2,5615.15,15859.24,0.451243,7.067326029769439e-07,2.437164,163.1,0.3923,162.2,0.1
3514,2,5616.33,15856.47,0.389696,7.06718172589678e-07,1.609342,163.1,0.3925,162.3,0.1
3515,2,5617.52,15853.7,0.416633,7.067037250843837e-07,1.794841,162.8,0.393,162.3,0.1
3516,2,5618.7,15850.93,0.404805,7.066892604622953e-07,1.992005,163.1,0.3924,162.4,0.1
3517,2,5619.88,15848.17,0.416272,7.066747787246487e-07,1.664305,163.1,0.3923,162.6,0.1
3518,2,5621.07,15845.41,0.379991,7.066602798726812e-07,1.856745,162.1,0.3947,162.6,0.1
3519,2,5622.25,15842.65,0.438747,7.066457639076314e-07,2.044063,162.1,0.3948,162.6,0.1
3520,2,5623.44,15839.89,0.443488,7.066312308307396e-07,2.467615,161.6,0.3961,162.6,0.1
3521,2,5624.63,15837.15,0.444349,7.066166806432474e-07,1.730312,162.1,0.3949,162.7,0.1
3522,2,5625.82,15834.4,0.401363,7.066021133463979e-07,2.357586,162.1,0.3948,162.5,0.1
3523,2,5627.01,15831.65,0.37697,7.065875289414358e-07,2.012384,161.9,0.3952,162.5,0.1
3524,2,5628.19,15828.9,0.426978,7.065729274296072e-07,3.643948,161.8,0.3956,162.5,0.1
3525,2,5629.38,15826.15,0.452215,7.065583088121592e-07,2.718673,162.0,0.3951,162.5,0.1
3526,2,5630.57,15823.4,0.47187,7.065436730903412e-07,2.153603,161.8,0.3956,162.4,0.1
3527,2,5631.76,15820.65,0.409307,7.065290202654033e-07,2.176555,162.1,0.3948,162.4,0.1
3528,2,5632.94,15817.9,0.429321,7.065143503385977e-07,1.589399,162.0,0.395,162.3,0.1
3529,2,5634.13,15815.16,0.483743,7.064996633111775e-07,2.117168,161.8,0.3955,162.3,0.1
3530,2,5635.32,15812.42,0.432296,7.064849591843977e-07,3.044893,161.5,0.3962,162.2,0.1
3531,2,5636.5,15809.67,0.465165,7.064702379595144e-07,3.063508,162.3,0.3944,162.2,0.1
3532,2,5637.69,15806.93,0.412208,7.064554996377855e-07,2.306425,161.3,0.3967,162.1,0.1
3533,2,5638.88,15804.19,0.40064,7.064407442204701e-07,1.674125,163.2,0.3921,162.1,0.1
3534,2,5640.07,15801.46,0.431851,7.064259717088288e-07,3.01195,161.6,0.3959,162.0,0.1
3535,2,5641.26,15798.72,0.42986,7.064111821041239e-07,3.430788,161.7,0.3957,162.0,0.1
3536,2,5642.45,15795.99,0.437267,7.063963754076187e-07,1.580403,161.9,0.3954,161.9,0.1
3537,2,5643.64,15793.25,0.424977,7.063815516205785e-07,2.210289,161.8,0.3955,161.8,0.1
3538,2,5644.83,15790.52,0.37805,7.063667107442697e-07,1.76128,161.0,0.3974,161.8,0.1
3539,2,5646.02,15787.79,0.473709,7.063518527799602e-07,2.498012,160.6,0.3984,161.7,0.1
3540,2,5647.2,15785.05,0.41064,7.063369777289194e-07,1.96533,162.7,0.3934,161.8,0.1
3541,2,5648.4,15782.33,0.47224,7.063220855924183e-07,2.351427,161.6,0.396,161.7,0.1
3542,2,5649.58,15779.6,0.446293,7.063071763717292e-07,1.744782,161.6,0.3959,161.7,0.1
3543,2,5650.77,15776.87,0.435508,7.062922500681259e-07,2.261109,161.3,0.3967,161.7,0.1
3544,2,5651.96,15774.14,0.399468,7.062773066828834e-07,2.837885,162.3,0.3944,161.7,0.1
3545,2,5653.15,15771.41,0.449043,7.062623462172789e-07,1.911697,162.6,0.3936,161.7,0.1
3546,2,5654.34,15768.68,0.453783,7.062473686725901e-07,2.082353,161.7,0.3958,161.7,0.1
3547,2,5655.53,15765.96,0.422899,7.062323740500969e-07,1.380737,161.2,0.397,161.7,0.1
3548,2,5656.72,15763.24,0.450048,7.062173623510803e-07,2.057162,161.5,0.3964,161.6,0.1
3549,2,5657.9,15760.51,0.408245,7.06202333576823e-07,2.107915,162.6,0.3936,161.7,0.1
3550,2,5659.09,15757.78,0.399176,7.061872877286087e-07,2.398084,162.6,0.3936,161.7,0.1
3551,2,5660.28,15755.07,0.460705,7.061722248077232e-07,2.413452,161.0,0.3975,161.7,0.1
3552,2,5661.47,15752.35,0.452089,7.061571448154531e-07,1.838233,161.8,0.3955,161.7,0.1
3553,2,5662.66,15749.63,0.422159,7.061420477530871e-07,1.878595,161.6,0.3961,161.6,0.1
3554,2,5663.85,15746.91,0.404667,7.06126933621915e-07,2.031704,162.0,0.3951,161.6,0.1
3555,2,5665.04,15744.2,0.459877,7.061118024232279e-07,1.986249,162.0,0.3951,161.6,0.1
3556,2,5666.23,15741.48,0.426627,7.060966541583187e-07,1.625871,162.6,0.3937,161.7,0.1
3557,2,5667.42,15738.76,0.387577,7.060814888284815e-07,2.20027,162.2,0.3947,161.7,0.1
3558,2,5668.61,15736.04,0.461542,7.060663064350122e-07,1.940849,162.5,0.3939,161.8,0.1
3559,2,5669.8,15733.33,0.396864,7.060511069792077e-07,1.851947,161.8,0.3956,161.8,0.1
3560,2,5670.99,15730.62,0.453868,7.060358904623668e-07,2.242427,161.0,0.3974,161.7,0.1
3561,2,5672.18,15727.92,0.437074,7.060206568857893e-07,1.872928,161.5,0.3964,161.7,0.1
3562,2,5673.37,15725.2,0.466554,7.060054062507768e-07,2.638384,161.3,0.3967,161.7,0.1
3563,2,5674.56,15722.49,0.474869,7.059901385586324e-07,2.160006,161.7,0.3958,161.7,0.1
3564,2,5675.75,15719.78,0.409213,7.059748538106603e-07,2.10627,161.5,0.3963,161.7,0.1
3565,2,5676.94,15717.08,0.409705,7.059595520081666e-07,2.200477,161.7,0.3957,161.7,0.1
3566,2,5678.13,15714.37,0.469084,7.059442331524586e-07,1.61679,161.6,0.3961,161.7,0.1
3567,2,5679.32,15711.67,0.480402,7.059288972448448e-07,2.159427,160.9,0.3977,161.6,0.1
3568,2,5680.51,15708.97,0.389596,7.059135442866359e-07,1.915104,161.3,0.3968,161.6,0.1
3569,2,5681.7,15706.26,0.419773,7.058981742791433e-07,2.155815,161.9,0.3954,161.6,0.1
3570,2,5682.89,15703.56,0.418789,7.058827872236802e-07,1.9091,161.7,0.3958,161.5,0.1
3571,2,5684.08,15700.86,0.414173,7.058673831215614e-07,1.528272,162.3,0.3944,161.6,0.1
3572,2,5685.27,15698.17,0.406815,7.058519619741027e-07,1.919245,160.7,0.3982,161.6,0.1
3573,2,5686.46,15695.46,0.415103,7.058365237826219e-07,2.12656,162.4,0.394,161.6,0.1
3574,2,5687.65,15692.76,0.404473,7.058210685484378e-07,2.495915,161.3,0.3969,161.6,0.1
3575,2,5688.84,15690.06,0.416275,7.05805596272871e-07,2.16017,161.5,0.3962,161.5,0.1
3576,2,5690.03,15687.37,0.405766,7.057901069572432e-07,1.480017,161.1,0.3973,161.5,0.1
3577,2,5691.22,15684.68,0.455691,7.05774600602878e-07,1.80355,160.7,0.3981,161.4,0.1
3578,2,5692.41,15681.98,0.477323,7.057590772111e-07,2.072745,161.0,0.3976,161.3,0.1
3579,2,5693.6,15679.29,0.419712,7.057435367832355e-07,2.030134,162.3,0.3944,161.3,0.1
3580,2,5694.8,15676.6,0.456522,7.057279793206124e-07,2.754356,161.1,0.3972,161.3,0.1
3581,2,5695.99,15673.92,0.474277,7.057124048245597e-07,2.423491,161.4,0.3965,161.3,0.1
3582,2,5697.18,15671.23,0.450612,7.056968132964079e-07,1.836397,161.2,0.3971,161.3,0.1
3583,2,5698.38,15668.55,0.519062,7.056812047374894e-07,1.573338,159.8,0.4006,161.2,0.1
3584,2,5699.56,15665.85,0.402177,7.056655791491377e-07,1.587202,161.3,0.3968,161.2,0.1
3585,2,5700.75,15663.16,0.386352,7.056499365326875e-07,1.719573,161.0,0.3975,161.2,0.1
3586,2,5701.94,15660.46,0.433262,7.056342768894755e-07,2.767063,162.4,0.3942,161.2,0.1
3587,2,5703.13,15657.78,0.406917,7.056186002208397e-07,1.991686,160.9,0.3978,161.2,0.1
3588,2,5704.33,15655.1,0.435622,7.056029065281194e-07,1.701834,161.2,0.3971,161.2,0.1
3589,2,5705.52,15652.42,0.392637,7.055871958126552e-07,3.143565,161.9,0.3954,161.2,0.1
3590,2,5706.71,15649.73,0.407026,7.055714680757895e-07,1.902759,160.6,0.3984,161.2,0.1
3591,2,5707.9,15647.04,0.453167,7.05555723318866e-07,2.843797,161.6,0.3961,161.1,0.1
3592,2,5709.09,15644.37,0.416747,7.0553996154323e-07,1.519916,160.6,0.3986,161.1,0.1
3593,2,5710.28,15641.68,0.464359,7.055241827502281e-07,2.233385,161.5,0.3962,161.1,0.1
3594,2,5711.47,15639.0,0.404002,7.055083869412084e-07,2.124032,161.8,0.3956,161.1,0.1
3595,2,5712.66,15636.32,0.414913,7.054925741175202e-07,2.1126,160.9,0.3978,161.1,0.1
3596,2,5713.85,15633.64,0.414561,7.054767442805148e-07,2.451923,161.1,0.3972,161.1,0.1
3597,2,5715.04,15630.96,0.466776,7.054608974315446e-07,1.831926,162.0,0.395,161.1,0.1
3598,2,5716.23,15628.28,0.397469,7.054450335719634e-07,2.206144,161.2,0.3971,161.2,0.1
3599,2,5717.42,15625.6,0.448643,7.054291527031266e-07,2.14429,161.7,0.3958,161.1,0.1
3600,2,5718.61,15622.93,0.437651,7.05413254826391e-07,1.930301,160.9,0.3978,161.1,0.1
3601,2,5726.98,15639.87,0.407082,7.053973399431149e-07,1.900889,163.6,0.3913,161.2,0.1
3602,2,5728.17,15637.17,0.463487,7.053814080546579e-07,2.777648,161.6,0.396,161.2,0.1
3603,2,5729.36,15634.48,0.478215,7.053654591623813e-07,2.406016,162.3,0.3942,161.4,0.1
3604,2,5730.54,15631.79,0.430776,7.053494932676476e-07,1.990659,161.8,0.3955,161.4,0.1
3605,2,5731.73,15629.1,0.45324,7.053335103718209e-07,1.647564,161.0,0.3976,161.4,0.1
3606,2,5732.92,15626.41,0.38507,7.053175104762668e-07,1.414371,162.1,0.3949,161.4,0.1
3607,2,5734.1,15623.72,0.466472,7.053014935823522e-07,2.668001,162.0,0.395,161.4,0.1
3608,2,5735.29,15621.04,0.41185,7.052854596914456e-07,2.2817,161.9,0.3954,161.5,0.1
3609,2,5736.47,15618.34,0.402519,7.052694088049169e-07,1.806161,163.0,0.3926,161.5,0.1
3610,2,5737.66,15615.65,0.429789,7.052533409241374e-07,2.234568,162.1,0.3947,161.6,0.1
3611,2,5738.84,15612.96,0.440563,7.052372560504799e-07,1.69911,161.7,0.3958,161.6,0.1
3612,2,5740.03,15610.28,0.41669,7.052211541853185e-07,1.956663,161.4,0.3965,161.7,0.1
