step,epoch,stage,elapsed_sec,eta_sec,train_loss,lr,grad_norm,imgs_per_s,sec_per_step
195,1,finetune_chexpert,61.01,8346.47,0.450267,8.184592482322288e-06,2.260001,639.7,0.1001
196,1,finetune_chexpert,61.21,8330.57,0.48585,8.221436546334197e-06,2.494205,667.9,0.0958
197,1,finetune_chexpert,62.27,8430.46,0.520303,8.258280610346106e-06,2.47054,651.6,0.0982
198,1,finetune_chexpert,62.46,8414.35,0.459769,8.295124674358015e-06,2.421733,679.5,0.0942
199,1,finetune_chexpert,62.67,8398.8,0.466449,8.331968738369925e-06,2.157662,682.5,0.0938
200,1,finetune_chexpert,62.87,8383.69,0.450967,8.368812802381834e-06,1.94725,669.1,0.0956
201,1,finetune_chexpert,63.08,8369.78,0.476273,8.405656866393743e-06,1.965927,651.8,0.0982
202,1,finetune_chexpert,63.28,8354.83,0.559854,8.442500930405652e-06,2.581712,656.4,0.0975
203,1,finetune_chexpert,63.49,8340.16,0.551871,8.479344994417562e-06,3.310611,647.8,0.0988
204,1,finetune_chexpert,63.69,8325.68,0.461822,8.516189058429471e-06,2.329774,643.9,0.0994
205,1,finetune_chexpert,63.89,8310.73,0.516785,8.55303312244138e-06,3.255777,664.5,0.0963
206,1,finetune_chexpert,64.09,8296.17,0.439765,8.58987718645329e-06,1.983102,676.0,0.0947
207,1,finetune_chexpert,64.3,8282.19,0.450951,8.626721250465199e-06,2.416797,661.1,0.0968
208,1,finetune_chexpert,64.5,8268.21,0.502511,8.663565314477108e-06,2.263834,654.7,0.0978
209,1,finetune_chexpert,66.53,8486.45,0.446382,8.700409378489017e-06,2.180024,658.9,0.0971
210,1,finetune_chexpert,66.75,8474.24,0.445783,8.737253442500925e-06,2.276034,694.9,0.0921
211,1,finetune_chexpert,66.96,8459.5,0.486736,8.774097506512832e-06,2.972564,684.2,0.0935
212,1,finetune_chexpert,67.16,8444.76,0.516734,8.810941570524742e-06,2.640576,682.2,0.0938
213,1,finetune_chexpert,68.15,8529.09,0.456175,8.847785634536651e-06,2.527931,650.7,0.0984
214,1,finetune_chexpert,68.35,8513.57,0.431176,8.88462969854856e-06,2.468128,682.8,0.0937
215,1,finetune_chexpert,68.56,8499.51,0.444384,8.92147376256047e-06,3.10227,642.1,0.0997
216,1,finetune_chexpert,68.76,8485.39,0.508272,8.958317826572379e-06,3.973922,616.9,0.1037
217,1,finetune_chexpert,68.96,8469.68,0.47019,8.995161890584288e-06,2.538995,683.5,0.0936
218,1,finetune_chexpert,69.16,8455.33,0.42624,9.032005954596197e-06,2.109088,680.7,0.094
219,1,finetune_chexpert,69.36,8441.29,0.449222,9.068850018608106e-06,2.470974,671.5,0.0953
220,1,finetune_chexpert,69.57,8427.74,0.477373,9.105694082620016e-06,2.337758,641.8,0.0997
221,1,finetune_chexpert,69.78,8414.16,0.45565,9.142538146631925e-06,2.061466,647.8,0.0988
222,1,finetune_chexpert,69.98,8399.69,0.488288,9.179382210643834e-06,3.010661,685.7,0.0933
223,1,finetune_chexpert,70.18,8386.07,0.505475,9.216226274655743e-06,3.451702,675.5,0.0947
224,1,finetune_chexpert,70.39,8373.05,0.486413,9.253070338667651e-06,2.257315,642.6,0.0996
225,1,finetune_chexpert,74.46,8817.25,0.412176,9.28991440267956e-06,1.845873,596.1,0.1074
226,1,finetune_chexpert,74.68,8803.81,0.462114,9.32675846669147e-06,2.059971,649.0,0.0986
227,1,finetune_chexpert,74.88,8788.27,0.460665,9.363602530703379e-06,2.692711,662.8,0.0966
228,1,finetune_chexpert,75.08,8773.05,0.55473,9.400446594715288e-06,2.877258,674.1,0.0949
229,1,finetune_chexpert,76.8,8935.11,0.51955,9.437290658727197e-06,2.811743,656.9,0.0974
230,1,finetune_chexpert,77.01,8919.59,0.494805,9.474134722739107e-06,2.754414,642.7,0.0996
231,1,finetune_chexpert,77.2,8903.29,0.47632,9.510978786751016e-06,2.629896,688.1,0.093
232,1,finetune_chexpert,77.41,8888.03,0.484836,9.547822850762925e-06,2.26577,672.9,0.0951
233,1,finetune_chexpert,77.61,8872.86,0.462247,9.584666914774834e-06,2.473011,664.3,0.0963
234,1,finetune_chexpert,77.82,8857.85,0.468224,9.621510978786744e-06,2.235775,656.4,0.0975
235,1,finetune_chexpert,78.02,8842.46,0.494943,9.658355042798653e-06,2.225006,673.5,0.095
236,1,finetune_chexpert,78.22,8827.64,0.489279,9.695199106810562e-06,2.228938,667.6,0.0959
237,1,finetune_chexpert,78.42,8812.73,0.494899,9.732043170822471e-06,1.835579,673.3,0.0951
238,1,finetune_chexpert,78.62,8797.94,0.434823,9.76888723483438e-06,2.250102,681.1,0.094
239,1,finetune_chexpert,78.83,8783.73,0.4351,9.80573129884629e-06,3.243092,661.6,0.0967
240,1,finetune_chexpert,79.04,8770.3,0.464801,9.8425753628582e-06,2.286508,604.2,0.1059
241,1,finetune_chexpert,83.37,9211.58,0.449297,9.879419426870108e-06,2.410216,598.5,0.1069
242,1,finetune_chexpert,83.58,9196.38,0.526311,9.916263490882018e-06,2.597026,656.4,0.0975
243,1,finetune_chexpert,83.78,9180.02,0.436046,9.953107554893927e-06,2.964375,680.5,0.094
244,1,finetune_chexpert,83.98,9164.17,0.506978,9.989951618905836e-06,3.050186,680.8,0.094
245,1,finetune_chexpert,84.51,9184.0,0.487444,1.0026795682917745e-05,2.39816,677.0,0.0945
246,1,finetune_chexpert,84.72,9168.52,0.461739,1.0063639746929655e-05,2.576135,656.9,0.0974
247,1,finetune_chexpert,84.92,9153.31,0.526301,1.0100483810941564e-05,2.705926,632.4,0.1012
248,1,finetune_chexpert,85.12,9137.48,0.479772,1.0137327874953473e-05,3.51526,652.9,0.098
249,1,finetune_chexpert,85.79,9172.41,0.448652,1.0174171938965382e-05,2.565033,661.3,0.0968
250,1,finetune_chexpert,86.0,9157.27,0.447166,1.0211016002977292e-05,2.046198,642.1,0.0997
251,1,finetune_chexpert,86.2,9141.68,0.510788,1.0247860066989201e-05,2.961312,658.9,0.0971
252,1,finetune_chexpert,86.4,9126.42,0.484044,1.028470413100111e-05,3.306817,663.2,0.0965
253,1,finetune_chexpert,86.61,9111.4,0.424046,1.032154819501302e-05,3.27261,660.1,0.097
254,1,finetune_chexpert,86.81,9096.1,0.418534,1.0358392259024929e-05,1.889492,682.5,0.0938
255,1,finetune_chexpert,87.01,9081.2,0.507029,1.0395236323036838e-05,2.346266,683.6,0.0936
256,1,finetune_chexpert,87.22,9067.08,0.449114,1.0432080387048747e-05,2.239614,644.1,0.0994
257,1,finetune_chexpert,87.73,9084.51,0.447838,1.0468924451060657e-05,2.108625,651.4,0.0982
258,1,finetune_chexpert,87.93,9069.76,0.519888,1.0505768515072566e-05,2.745099,657.5,0.0973
259,1,finetune_chexpert,88.13,9054.84,0.460929,1.0542612579084475e-05,2.035265,684.4,0.0935
260,1,finetune_chexpert,88.33,9040.49,0.48112,1.0579456643096384e-05,2.248086,677.8,0.0944
261,1,finetune_chexpert,88.76,9049.15,0.496948,1.0616300707108294e-05,2.600213,649.7,0.0985
262,1,finetune_chexpert,88.96,9035.01,0.479123,1.0653144771120203e-05,2.798274,640.2,0.1
263,1,finetune_chexpert,89.16,9020.33,0.491798,1.0689988835132114e-05,2.640064,679.2,0.0942
264,1,finetune_chexpert,89.37,9006.38,0.496275,1.0726832899144023e-05,1.958651,670.5,0.0954
265,1,finetune_chexpert,89.99,9034.38,0.495874,1.0763676963155932e-05,2.999316,642.2,0.0997
266,1,finetune_chexpert,90.19,9020.54,0.49243,1.0800521027167842e-05,2.612317,632.3,0.1012
267,1,finetune_chexpert,90.39,9006.25,0.53152,1.0837365091179753e-05,2.375091,656.1,0.0975
268,1,finetune_chexpert,90.59,8992.46,0.550843,1.0874209155191662e-05,3.189694,654.5,0.0978
269,1,finetune_chexpert,90.8,8979.5,0.471965,1.0911053219203573e-05,2.30082,608.1,0.1052
270,1,finetune_chexpert,91.0,8965.11,0.468675,1.0947897283215482e-05,2.596283,657.5,0.0973
271,1,finetune_chexpert,91.2,8951.84,0.486314,1.0984741347227393e-05,2.575367,642.5,0.0996
272,1,finetune_chexpert,91.4,8937.91,0.493155,1.1021585411239302e-05,2.071364,681.0,0.094
273,1,finetune_chexpert,91.99,8961.77,0.468252,1.1058429475251212e-05,2.406718,682.7,0.0937
274,1,finetune_chexpert,92.19,8948.35,0.446682,1.1095273539263122e-05,2.716496,684.0,0.0936
275,1,finetune_chexpert,92.39,8935.04,0.482623,1.1132117603275033e-05,2.13798,684.9,0.0935
276,1,finetune_chexpert,92.59,8921.92,0.450647,1.1168961667286943e-05,2.362572,681.5,0.0939
277,1,finetune_chexpert,93.18,8946.06,0.447303,1.1205805731298852e-05,2.091824,683.5,0.0936
278,1,finetune_chexpert,93.39,8932.98,0.486768,1.1242649795310761e-05,2.567988,679.3,0.0942
279,1,finetune_chexpert,93.59,8920.2,0.471429,1.127949385932267e-05,2.25809,658.6,0.0972
280,1,finetune_chexpert,93.79,8906.89,0.436326,1.131633792333458e-05,2.735703,684.3,0.0935
281,1,finetune_chexpert,95.31,9018.56,0.515447,1.1353181987346487e-05,3.096943,656.7,0.0975
282,1,finetune_chexpert,95.51,9005.27,0.503887,1.1390026051358397e-05,2.321753,659.0,0.0971
283,1,finetune_chexpert,95.71,8991.77,0.466271,1.1426870115370306e-05,2.547025,684.4,0.0935
284,1,finetune_chexpert,95.92,8979.14,0.437325,1.1463714179382215e-05,2.769822,656.0,0.0976
285,1,finetune_chexpert,96.12,8966.11,0.510543,1.1500558243394124e-05,2.742073,660.6,0.0969
286,1,finetune_chexpert,96.32,8953.0,0.476304,1.1537402307406032e-05,3.183576,681.3,0.0939
287,1,finetune_chexpert,96.53,8940.56,0.490981,1.157424637141794e-05,4.006916,656.2,0.0975
288,1,finetune_chexpert,96.72,8927.54,0.463495,1.1611090435429849e-05,2.315162,684.9,0.0934
289,1,finetune_chexpert,96.93,8915.36,0.422403,1.164793449944176e-05,1.868036,654.6,0.0978
290,1,finetune_chexpert,97.13,8902.49,0.480691,1.1684778563453667e-05,2.436542,685.6,0.0934
291,1,finetune_chexpert,97.33,8890.14,0.500135,1.1721622627465575e-05,2.483627,681.8,0.0939
292,1,finetune_chexpert,97.54,8878.14,0.477285,1.1758466691477484e-05,2.87894,655.7,0.0976
293,1,finetune_chexpert,97.81,8871.78,0.489233,1.1795310755489393e-05,2.426006,684.1,0.0936
294,1,finetune_chexpert,98.01,8859.89,0.532031,1.1832154819501303e-05,2.908924,658.9,0.0971
295,1,finetune_chexpert,98.22,8847.84,0.478497,1.1868998883513212e-05,2.572108,656.7,0.0975
296,1,finetune_chexpert,98.42,8835.51,0.452607,1.1905842947525121e-05,2.276992,678.6,0.0943
297,1,finetune_chexpert,99.19,8874.93,0.429452,1.194268701153703e-05,2.722481,618.1,0.1035
298,1,finetune_chexpert,99.39,8862.31,0.464154,1.1979531075548941e-05,2.677603,659.8,0.097
299,1,finetune_chexpert,99.59,8850.44,0.438497,1.201637513956085e-05,2.808012,660.4,0.0969
300,1,finetune_chexpert,99.8,8838.65,0.437012,1.205321920357276e-05,3.520195,656.1,0.0975
301,1,finetune_chexpert,109.66,9679.97,0.490366,1.2090063267584669e-05,2.647704,568.2,0.1126
302,1,finetune_chexpert,109.88,9666.89,0.549626,1.2126907331596578e-05,3.201222,647.6,0.0988
303,1,finetune_chexpert,110.09,9652.44,0.464763,1.2163751395608488e-05,2.540262,655.3,0.0977
304,1,finetune_chexpert,110.29,9637.88,0.479638,1.2200595459620397e-05,3.449098,666.7,0.096
305,1,finetune_chexpert,110.5,9624.11,0.457583,1.2237439523632304e-05,1.974141,625.7,0.1023
306,1,finetune_chexpert,110.69,9609.23,0.411204,1.2274283587644215e-05,1.965742,678.7,0.0943
307,1,finetune_chexpert,110.9,9595.19,0.496212,1.2311127651656125e-05,1.669299,670.2,0.0955
308,1,finetune_chexpert,111.1,9580.96,0.506906,1.2347971715668036e-05,2.112812,685.0,0.0934
309,1,finetune_chexpert,111.3,9567.11,0.488411,1.2384815779679945e-05,2.408974,679.0,0.0943
310,1,finetune_chexpert,111.5,9553.39,0.483855,1.2421659843691854e-05,2.821941,671.7,0.0953
311,1,finetune_chexpert,111.71,9539.47,0.478479,1.2458503907703763e-05,2.901425,684.4,0.0935
312,1,finetune_chexpert,111.91,9525.74,0.465753,1.2495347971715671e-05,2.489735,686.5,0.0932
313,1,finetune_chexpert,112.12,9512.63,0.486888,1.253219203572758e-05,3.438919,645.5,0.0991
314,1,finetune_chexpert,112.31,9498.69,0.421393,1.2569036099739491e-05,1.891345,683.3,0.0937
315,1,finetune_chexpert,112.52,9485.53,0.49123,1.2605880163751399e-05,2.532365,660.2,0.0969
316,1,finetune_chexpert,112.72,9471.98,0.484739,1.2642724227763308e-05,2.160231,680.0,0.0941
317,1,finetune_chexpert,112.92,9458.94,0.488353,1.2679568291775217e-05,2.028827,662.0,0.0967
318,1,finetune_chexpert,113.13,9445.84,0.50204,1.2716412355787126e-05,2.868059,657.7,0.0973
319,1,finetune_chexpert,113.34,9433.42,0.481859,1.2753256419799036e-05,2.236491,608.1,0.1052
320,1,finetune_chexpert,113.53,9419.49,0.507678,1.2790100483810945e-05,1.608369,681.6,0.0939
321,1,finetune_chexpert,113.74,9407.45,0.434863,1.2826944547822856e-05,1.969643,656.8,0.0974
322,1,finetune_chexpert,113.95,9394.85,0.452998,1.2863788611834767e-05,2.131452,637.1,0.1005
323,1,finetune_chexpert,114.15,9381.96,0.485183,1.2900632675846676e-05,2.524922,649.8,0.0985
324,1,finetune_chexpert,114.35,9368.96,0.502547,1.2937476739858585e-05,1.93688,677.6,0.0945
325,1,finetune_chexpert,114.56,9356.56,0.467414,1.2974320803870495e-05,2.024179,660.7,0.0969
326,1,finetune_chexpert,114.76,9343.95,0.496004,1.3011164867882404e-05,2.508882,666.5,0.096
327,1,finetune_chexpert,114.96,9331.39,0.490118,1.3048008931894313e-05,3.318976,675.6,0.0947
328,1,finetune_chexpert,115.17,9319.27,0.433656,1.308485299590622e-05,3.386322,655.4,0.0977
329,1,finetune_chexpert,115.37,9307.09,0.48034,1.312169705991813e-05,2.083198,649.2,0.0986
330,1,finetune_chexpert,115.57,9294.54,0.444667,1.315854112393004e-05,2.490791,678.5,0.0943
331,1,finetune_chexpert,115.77,9282.33,0.521149,1.3195385187941949e-05,3.810321,681.9,0.0938
332,1,finetune_chexpert,115.98,9270.64,0.44289,1.3232229251953856e-05,2.333016,650.6,0.0984
333,1,finetune_chexpert,116.18,9258.46,0.502998,1.3269073315965764e-05,2.637057,666.2,0.0961
334,1,finetune_chexpert,116.38,9246.32,0.458924,1.3305917379977673e-05,2.33825,681.1,0.094
335,1,finetune_chexpert,116.59,9234.72,0.479372,1.3342761443989582e-05,2.79374,655.7,0.0976
336,1,finetune_chexpert,116.79,9223.1,0.426702,1.3379605508001491e-05,2.109704,639.6,0.1001
337,1,finetune_chexpert,116.99,9210.9,0.466749,1.34164495720134e-05,2.456208,678.6,0.0943
338,1,finetune_chexpert,117.19,9199.21,0.456138,1.345329363602531e-05,2.262587,679.3,0.0942
339,1,finetune_chexpert,117.4,9187.88,0.445896,1.3490137700037221e-05,3.545143,653.4,0.0979
340,1,finetune_chexpert,117.6,9176.51,0.427198,1.3526981764049132e-05,1.956458,640.7,0.0999
341,1,finetune_chexpert,117.81,9165.42,0.458483,1.3563825828061043e-05,2.015781,646.8,0.0989
342,1,finetune_chexpert,118.01,9153.87,0.444345,1.3600669892072952e-05,2.291166,656.8,0.0974
343,1,finetune_chexpert,118.21,9142.28,0.46361,1.3637513956084863e-05,2.303153,680.8,0.094
344,1,finetune_chexpert,118.42,9131.47,0.437937,1.367435802009677e-05,2.261515,637.9,0.1003
345,1,finetune_chexpert,118.62,9120.01,0.463393,1.3711202084108682e-05,2.676115,657.7,0.0973
346,1,finetune_chexpert,118.82,9108.58,0.441791,1.3748046148120593e-05,1.624121,683.3,0.0937
347,1,finetune_chexpert,119.03,9097.78,0.514233,1.3784890212132502e-05,4.153067,656.4,0.0975
348,1,finetune_chexpert,119.22,9086.34,0.421111,1.3821734276144411e-05,2.607739,699.6,0.0915
349,1,finetune_chexpert,119.43,9075.5,0.47907,1.3858578340156322e-05,3.068291,684.8,0.0935
350,1,finetune_chexpert,119.63,9064.68,0.40066,1.3895422404168231e-05,2.166522,677.5,0.0945
351,1,finetune_chexpert,119.85,9054.72,0.472329,1.393226646818014e-05,2.564063,603.6,0.106
352,1,finetune_chexpert,120.04,9043.31,0.428269,1.396911053219205e-05,1.952575,655.5,0.0976
353,1,finetune_chexpert,120.24,9032.36,0.446477,1.4005954596203959e-05,1.973394,677.3,0.0945
354,1,finetune_chexpert,120.45,9021.9,0.471116,1.4042798660215867e-05,3.485507,657.9,0.0973
355,1,finetune_chexpert,120.65,9011.01,0.466108,1.4079642724227778e-05,2.039355,684.9,0.0934
356,1,finetune_chexpert,120.85,9000.79,0.497504,1.4116486788239689e-05,2.500005,655.1,0.0977
357,1,finetune_chexpert,121.06,8990.33,0.441896,1.4153330852251596e-05,2.754554,653.9,0.0979
358,1,finetune_chexpert,121.26,8980.17,0.449368,1.4190174916263507e-05,2.645021,633.3,0.1011
359,1,finetune_chexpert,121.47,8969.86,0.474203,1.4227018980275415e-05,2.958513,627.9,0.1019
360,1,finetune_chexpert,121.66,8959.27,0.489782,1.4263863044287324e-05,2.681098,652.6,0.0981
361,1,finetune_chexpert,121.87,8949.34,0.414441,1.4300707108299235e-05,2.01396,660.4,0.0969
362,1,finetune_chexpert,122.08,8939.42,0.444506,1.4337551172311142e-05,2.517272,631.9,0.1013
363,1,finetune_chexpert,122.28,8929.07,0.552391,1.4374395236323052e-05,2.216639,652.2,0.0981
364,1,finetune_chexpert,122.48,8918.61,0.485594,1.441123930033496e-05,2.680036,687.3,0.0931
365,1,finetune_chexpert,122.68,8908.54,0.504649,1.4448083364346868e-05,2.688981,688.5,0.093
366,1,finetune_chexpert,122.88,8898.63,0.438772,1.4484927428358778e-05,2.466462,680.1,0.0941
367,1,finetune_chexpert,123.09,8888.79,0.489554,1.4521771492370687e-05,2.239805,669.4,0.0956
368,1,finetune_chexpert,123.29,8878.97,0.449703,1.4558615556382596e-05,2.958614,664.6,0.0963
369,1,finetune_chexpert,123.49,8869.18,0.468411,1.4595459620394507e-05,2.499453,660.0,0.097
370,1,finetune_chexpert,123.69,8859.19,0.438604,1.4632303684406416e-05,2.164657,682.7,0.0937
371,1,finetune_chexpert,123.9,8849.72,0.527061,1.4669147748418324e-05,3.107113,657.9,0.0973
372,1,finetune_chexpert,124.1,8840.06,0.471862,1.4705991812430232e-05,3.83581,657.5,0.0973
373,1,finetune_chexpert,124.3,8830.21,0.47552,1.474283587644214e-05,2.279052,682.1,0.0938
374,1,finetune_chexpert,124.51,8820.58,0.452136,1.477967994045405e-05,4.225824,688.2,0.093
375,1,finetune_chexpert,124.71,8811.12,0.454929,1.481652400446596e-05,2.613424,680.0,0.0941
376,1,finetune_chexpert,124.91,8801.63,0.480562,1.4853368068477867e-05,2.400303,682.2,0.0938
377,1,finetune_chexpert,125.12,8792.51,0.526677,1.4890212132489774e-05,2.82699,654.2,0.0978
378,1,finetune_chexpert,125.32,8783.11,0.549383,1.4927056196501684e-05,2.140761,658.0,0.0973
379,1,finetune_chexpert,125.52,8773.83,0.496946,1.4963900260513591e-05,1.95152,655.1,0.0977
380,1,finetune_chexpert,125.73,8764.87,0.449013,1.5000744324525502e-05,2.245015,628.1,0.1019
381,1,finetune_chexpert,125.93,8755.51,0.533516,1.5037588388537413e-05,2.032674,682.2,0.0938
382,1,finetune_chexpert,126.14,8746.75,0.467427,1.507443245254932e-05,2.080121,639.9,0.1
383,1,finetune_chexpert,126.34,8737.44,0.477454,1.511127651656123e-05,2.636742,656.0,0.0976
384,1,finetune_chexpert,126.54,8728.12,0.479912,1.5148120580573138e-05,1.783307,679.6,0.0942
385,1,finetune_chexpert,126.75,8719.25,0.462867,1.5184964644585047e-05,2.781744,661.8,0.0967
386,1,finetune_chexpert,126.95,8710.1,0.399059,1.5221808708596956e-05,2.227195,679.8,0.0942
387,1,finetune_chexpert,127.15,8701.39,0.474497,1.5258652772608865e-05,2.404187,655.2,0.0977
388,1,finetune_chexpert,127.35,8692.23,0.434026,1.5295496836620773e-05,2.234838,681.5,0.0939
389,1,finetune_chexpert,127.56,8683.64,0.378866,1.5332340900632682e-05,2.343723,655.7,0.0976
390,1,finetune_chexpert,127.76,8674.82,0.426093,1.536918496464459e-05,2.026591,658.5,0.0972
391,1,finetune_chexpert,127.97,8666.35,0.446986,1.54060290286565e-05,2.412611,631.9,0.1013
392,1,finetune_chexpert,128.17,8657.15,0.518336,1.544287309266841e-05,2.736096,681.5,0.0939
393,1,finetune_chexpert,128.37,8648.46,0.43621,1.547971715668032e-05,2.299885,681.4,0.0939
394,1,finetune_chexpert,128.57,8639.8,0.509122,1.551656122069223e-05,2.331408,683.0,0.0937
395,1,finetune_chexpert,128.78,8631.28,0.436107,1.5553405284704138e-05,2.705602,675.3,0.0948
396,1,finetune_chexpert,128.98,8622.91,0.406819,1.5590249348716047e-05,1.982652,657.7,0.0973
397,1,finetune_chexpert,129.19,8614.5,0.498752,1.5627093412727956e-05,2.215832,647.1,0.0989
398,1,finetune_chexpert,129.39,8605.97,0.528444,1.5663937476739866e-05,3.820946,652.5,0.0981
399,1,finetune_chexpert,129.59,8597.54,0.456731,1.5700781540751775e-05,3.142661,656.7,0.0975
400,1,finetune_chexpert,129.79,8588.81,0.545492,1.5737625604763684e-05,3.747132,694.8,0.0921
401,1,finetune_chexpert,130.04,8583.86,0.482714,1.5774469668775593e-05,2.089891,657.8,0.0973
402,1,finetune_chexpert,130.26,8576.2,0.438585,1.5811313732787503e-05,2.597628,597.1,0.1072
403,1,finetune_chexpert,130.46,8567.95,0.461346,1.5848157796799412e-05,2.202923,621.9,0.1029
404,1,finetune_chexpert,130.66,8559.2,0.447461,1.588500186081132e-05,2.373127,676.1,0.0947
405,1,finetune_chexpert,130.86,8550.97,0.456243,1.5921845924823227e-05,2.407673,679.0,0.0943
406,1,finetune_chexpert,131.06,8543.11,0.449994,1.5958689988835136e-05,1.955971,648.7,0.0987
407,1,finetune_chexpert,131.26,8534.68,0.467734,1.5995534052847046e-05,2.079293,682.2,0.0938
408,1,finetune_chexpert,131.47,8526.6,0.476982,1.603237811685895e-05,2.277279,681.6,0.0939
409,1,finetune_chexpert,131.68,8519.18,0.431173,1.606922218087086e-05,3.153836,617.4,0.1037
410,1,finetune_chexpert,131.87,8510.57,0.459867,1.610606624488277e-05,2.471241,678.6,0.0943
411,1,finetune_chexpert,132.08,8502.82,0.490426,1.614291030889468e-05,2.691442,657.7,0.0973
412,1,finetune_chexpert,132.29,8495.16,0.45367,1.617975437290659e-05,2.387665,631.6,0.1013
413,1,finetune_chexpert,132.48,8486.8,0.546669,1.6216598436918498e-05,2.635839,680.5,0.094
414,1,finetune_chexpert,132.68,8478.94,0.480198,1.6253442500930407e-05,3.42325,680.9,0.094
415,1,finetune_chexpert,132.89,8471.11,0.425425,1.6290286564942316e-05,2.305502,682.6,0.0938
416,1,finetune_chexpert,133.09,8463.38,0.443944,1.6327130628954225e-05,1.924896,676.2,0.0946
417,1,finetune_chexpert,133.3,8455.86,0.489697,1.6363974692966135e-05,2.165688,658.0,0.0973
418,1,finetune_chexpert,133.5,8448.07,0.448513,1.6400818756978044e-05,2.153193,668.8,0.0957
419,1,finetune_chexpert,133.7,8440.3,0.461012,1.6437662820989953e-05,2.235006,681.0,0.094
420,1,finetune_chexpert,133.9,8432.67,0.490768,1.6474506885001862e-05,2.464148,678.6,0.0943
421,1,finetune_chexpert,134.12,8426.17,0.415856,1.6511350949013772e-05,2.383112,612.2,0.1045
422,1,finetune_chexpert,134.32,8418.17,0.545863,1.654819501302568e-05,3.357572,656.3,0.0975
423,1,finetune_chexpert,134.52,8410.7,0.479657,1.658503907703759e-05,1.845349,652.1,0.0981
424,1,finetune_chexpert,134.73,8403.25,0.483923,1.66218831410495e-05,2.04473,649.0,0.0986
425,1,finetune_chexpert,134.93,8395.79,0.425724,1.665872720506141e-05,2.03943,651.0,0.0983
426,1,finetune_chexpert,135.13,8388.52,0.469593,1.6695571269073318e-05,1.912396,635.5,0.1007
427,1,finetune_chexpert,135.33,8380.92,0.43514,1.6732415333085227e-05,2.235046,657.3,0.0974
428,1,finetune_chexpert,135.54,8373.47,0.478315,1.6769259397097137e-05,2.885054,669.1,0.0957
429,1,finetune_chexpert,135.74,8366.15,0.464029,1.6806103461109046e-05,1.933758,669.9,0.0955
430,1,finetune_chexpert,135.94,8358.9,0.477423,1.6842947525120955e-05,2.793457,664.2,0.0964
431,1,finetune_chexpert,136.15,8352.05,0.392045,1.6879791589132864e-05,1.860315,624.0,0.1026
432,1,finetune_chexpert,136.35,8344.6,0.490976,1.6916635653144774e-05,1.951005,648.0,0.0988
433,1,finetune_chexpert,136.55,8337.29,0.485225,1.6953479717156683e-05,2.679989,664.6,0.0963
434,1,finetune_chexpert,136.76,8330.31,0.480851,1.6990323781168592e-05,1.631533,657.7,0.0973
435,1,finetune_chexpert,136.96,8323.22,0.456237,1.70271678451805e-05,2.081207,656.5,0.0975
436,1,finetune_chexpert,137.16,8315.96,0.491859,1.706401190919241e-05,2.289024,680.9,0.094
437,1,finetune_chexpert,137.87,8339.18,0.487812,1.7100855973204317e-05,2.169222,681.7,0.0939
438,1,finetune_chexpert,138.07,8332.05,0.478504,1.7137700037216226e-05,3.088479,683.5,0.0936
439,1,finetune_chexpert,138.28,8325.18,0.465003,1.7174544101228135e-05,2.803875,657.7,0.0973
440,1,finetune_chexpert,138.48,8318.18,0.464129,1.7211388165240044e-05,2.224002,654.0,0.0979
441,1,finetune_chexpert,139.3,8348.45,0.475762,1.7248232229251954e-05,2.175974,656.9,0.0974
442,1,finetune_chexpert,139.51,8341.8,0.451138,1.7285076293263863e-05,3.050797,609.6,0.105
443,1,finetune_chexpert,139.72,8334.72,0.474736,1.7321920357275772e-05,2.382979,615.3,0.104
444,1,finetune_chexpert,139.91,8327.45,0.435499,1.735876442128768e-05,2.51381,640.1,0.1
445,1,finetune_chexpert,140.11,8320.19,0.4212,1.7395608485299587e-05,2.157236,675.9,0.0947
446,1,finetune_chexpert,140.31,8313.08,0.488721,1.7432452549311496e-05,1.693648,697.9,0.0917
447,1,finetune_chexpert,140.52,8306.27,0.441366,1.7469296613323406e-05,1.800238,682.9,0.0937
448,1,finetune_chexpert,140.72,8299.6,0.481531,1.7506140677335315e-05,2.635813,657.0,0.0974
449,1,finetune_chexpert,140.94,8293.28,0.557664,1.7542984741347224e-05,3.437932,602.0,0.1063
450,1,finetune_chexpert,141.13,8286.01,0.496939,1.7579828805359134e-05,2.707734,651.2,0.0983
451,1,finetune_chexpert,141.33,8279.2,0.492537,1.7616672869371043e-05,2.291574,651.9,0.0982
452,1,finetune_chexpert,141.53,8272.18,0.508532,1.7653516933382955e-05,4.005466,685.6,0.0934
453,1,finetune_chexpert,142.37,8302.25,0.381014,1.7690360997394865e-05,2.481576,678.4,0.0943
454,1,finetune_chexpert,142.57,8295.43,0.436447,1.7727205061406774e-05,2.55913,677.4,0.0945
455,1,finetune_chexpert,142.77,8288.63,0.506395,1.7764049125418683e-05,1.746552,681.8,0.0939
456,1,finetune_chexpert,142.98,8282.1,0.505297,1.7800893189430592e-05,2.564111,656.4,0.0975
457,1,finetune_chexpert,144.21,8334.69,0.421266,1.7837737253442502e-05,2.906494,678.6,0.0943
458,1,finetune_chexpert,144.41,8327.9,0.522401,1.787458131745441e-05,1.979233,671.9,0.0953
459,1,finetune_chexpert,144.62,8321.36,0.496907,1.791142538146632e-05,2.967299,639.9,0.1
