step,epoch,elapsed_sec,eta_sec,train_loss,lr,grad_norm,imgs_per_s,sec_per_step,true_imgs_per_s,data_wait_pct
642,1,708.32,2256.27,0.422516,1.4290848260341102e-06,0.737845,853.7,0.075,852.3,0.6
643,1,708.51,2252.26,0.42981,1.431063929204326e-06,0.758419,863.3,0.0741,852.8,0.6
644,1,708.7,2248.25,0.474824,1.4330508876234994e-06,0.814226,870.6,0.0735,853.5,0.6
645,1,708.89,2244.27,0.443937,1.435045697542278e-06,0.730071,853.5,0.075,852.8,0.6
646,1,709.08,2240.29,0.486773,1.4370483551964948e-06,0.538381,867.5,0.0738,852.6,0.6
647,1,709.27,2236.33,0.469034,1.4390588568071734e-06,0.610296,860.6,0.0744,853.3,0.6
648,1,709.46,2232.38,0.447538,1.4410771985805379e-06,0.633862,860.6,0.0744,852.9,0.6
649,1,709.65,2228.44,0.406766,1.443103376708018e-06,0.654912,847.6,0.0755,852.7,0.6
650,1,709.83,2224.51,0.433492,1.4451373873662546e-06,0.741621,856.3,0.0747,852.9,0.6
651,1,710.02,2220.59,0.465803,1.4471792267171126e-06,0.6987,868.7,0.0737,853.7,0.6
652,1,710.21,2216.68,0.437981,1.4492288909076763e-06,0.566039,868.6,0.0737,854.6,0.6
653,1,710.4,2212.79,0.447989,1.4512863760702746e-06,0.783865,868.0,0.0737,855.2,0.6
654,1,710.59,2208.9,0.441371,1.4533516783224728e-06,0.623833,870.1,0.0736,856.3,0.6
655,1,710.78,2205.03,0.468695,1.4554247937670859e-06,0.668491,866.4,0.0739,856.4,0.6
656,1,710.96,2201.17,0.499911,1.4575057184921835e-06,0.572039,875.5,0.0731,857.9,0.6
657,1,711.15,2197.32,0.435218,1.4595944485711058e-06,0.792298,868.6,0.0737,858.5,0.6
658,1,711.34,2193.48,0.440051,1.4616909800624575e-06,0.618688,860.4,0.0744,859.2,0.6
659,1,711.53,2189.66,0.453073,1.4637953090101272e-06,0.547001,856.2,0.0748,858.7,0.6
660,1,711.72,2185.84,0.48128,1.4659074314432873e-06,0.718099,856.7,0.0747,858.1,0.6
661,1,711.91,2182.05,0.416969,1.4680273433764036e-06,0.679034,884.3,0.0724,858.8,0.6
662,1,712.1,2178.26,0.393814,1.4701550408092446e-06,0.692942,849.2,0.0754,858.6,0.6
663,1,712.29,2174.48,0.429404,1.4722905197268876e-06,0.656725,857.6,0.0746,858.3,0.6
664,1,712.48,2170.71,0.467754,1.4744337760997258e-06,0.54296,870.9,0.0735,858.5,0.6
665,1,712.67,2166.94,0.430693,1.4765848058834785e-06,0.828021,878.8,0.0728,859.8,0.5
666,1,712.86,2163.2,0.391043,1.4787436050191925e-06,0.548289,876.1,0.073,860.2,0.5
667,1,713.05,2159.45,0.428129,1.4809101694332595e-06,0.617947,869.9,0.0736,860.6,0.6
668,1,713.24,2155.73,0.407909,1.4830844950374122e-06,0.598821,851.8,0.0751,860.1,0.6
669,1,713.43,2152.01,0.461691,1.4852665777287433e-06,0.71067,872.2,0.0734,861.3,0.6
670,1,713.61,2148.3,0.398208,1.4874564133897037e-06,0.601792,875.1,0.0731,862.2,0.6
671,1,713.8,2144.6,0.466047,1.4896539978881193e-06,0.616906,868.1,0.0737,862.3,0.6
672,1,713.99,2140.91,0.459719,1.4918593270771897e-06,0.623391,865.1,0.074,862.0,0.6
673,1,714.18,2137.24,0.409858,1.494072396795503e-06,0.555394,864.9,0.074,861.8,0.6
674,1,714.37,2133.58,0.458462,1.4962932028670408e-06,0.804391,847.6,0.0755,860.7,0.6
675,1,714.56,2129.93,0.430171,1.4985217411011858e-06,0.773027,820.7,0.078,858.3,0.6
676,1,714.75,2126.27,0.432393,1.5007580072927311e-06,0.701449,879.0,0.0728,858.5,0.6
677,1,714.94,2122.63,0.43301,1.5030019972218856e-06,0.688774,865.0,0.074,858.3,0.6
678,1,715.13,2119.02,0.398971,1.5052537066542823e-06,0.623203,836.2,0.0765,857.3,0.5
679,1,715.32,2115.39,0.470247,1.5075131313409941e-06,0.683689,873.4,0.0733,858.3,0.5
680,1,715.51,2111.8,0.386599,1.5097802670185314e-06,0.519242,845.2,0.0757,857.9,0.5
681,1,715.7,2108.22,0.404902,1.5120551094088526e-06,0.539208,842.9,0.0759,855.8,0.5
682,1,715.89,2104.63,0.452095,1.514337654219376e-06,0.905023,859.3,0.0745,856.4,0.5
683,1,716.08,2101.05,0.405284,1.5166278971429816e-06,0.569022,871.6,0.0734,857.1,0.5
684,1,716.27,2097.49,0.421967,1.5189258338580291e-06,0.710781,846.7,0.0756,855.9,0.5
685,1,716.46,2093.93,0.482436,1.521231460028357e-06,0.641407,869.2,0.0736,855.4,0.5
686,1,716.64,2090.38,0.4191,1.5235447713032943e-06,0.612493,873.7,0.0733,855.2,0.5
687,1,716.83,2086.85,0.455924,1.5258657633176684e-06,0.566718,862.7,0.0742,854.9,0.5
688,1,717.02,2083.33,0.462357,1.5281944316918123e-06,0.528129,854.4,0.0749,855.0,0.5
689,1,717.21,2079.81,0.467741,1.530530772031575e-06,0.54037,867.6,0.0738,854.8,0.5
690,1,717.4,2076.3,0.443536,1.5328747799283314e-06,0.62449,871.7,0.0734,854.5,0.5
691,1,717.59,2072.8,0.429208,1.5352264509589804e-06,0.74522,878.2,0.0729,855.0,0.5
692,1,717.78,2069.32,0.449727,1.537585780685967e-06,0.538972,861.6,0.0743,854.8,0.5
693,1,717.97,2065.85,0.437113,1.5399527646572847e-06,0.650068,836.8,0.0765,853.5,0.5
694,1,718.16,2062.38,0.43614,1.5423273984064794e-06,0.557432,866.7,0.0738,854.5,0.5
695,1,718.35,2058.91,0.405638,1.5447096774526638e-06,0.727836,873.7,0.0732,857.2,0.5
696,1,718.53,2055.46,0.436208,1.5470995973005257e-06,0.735642,874.5,0.0732,856.9,0.5
697,1,718.72,2052.03,0.43718,1.549497153440333e-06,0.707864,853.4,0.075,856.4,0.5
698,1,718.91,2048.59,0.457939,1.551902341347947e-06,0.618694,860.9,0.0743,857.5,0.5
699,1,719.1,2045.17,0.450874,1.5543151564848213e-06,0.76691,859.6,0.0745,856.8,0.5
700,1,719.29,2041.77,0.44967,1.5567355942980269e-06,0.811159,846.1,0.0756,856.7,0.6
701,1,719.49,2038.38,0.402976,1.5591636502202416e-06,0.666783,847.9,0.0755,857.0,0.5
702,1,719.69,2035.01,0.379542,1.5615993196697729e-06,0.715024,789.9,0.081,853.1,0.6
703,1,719.87,2031.61,0.50299,1.5640425980505606e-06,0.876244,878.1,0.0729,853.4,0.6
704,1,720.06,2028.23,0.48813,1.5664934807521858e-06,1.06897,863.6,0.0741,854.2,0.6
705,1,720.25,2024.87,0.444742,1.5689519631498842e-06,0.786588,835.8,0.0766,852.6,0.6
706,1,720.44,2021.51,0.396848,1.5714180406045445e-06,0.666202,876.5,0.073,852.8,0.6
707,1,720.63,2018.17,0.440884,1.5738917084627285e-06,0.679265,841.0,0.0761,851.6,0.6
708,1,720.82,2014.83,0.506255,1.5763729620566765e-06,0.912393,868.2,0.0737,852.4,0.6
709,1,721.01,2011.5,0.453672,1.578861796704309e-06,0.70425,867.9,0.0737,852.4,0.5
710,1,721.2,2008.19,0.452548,1.5813582077092447e-06,0.684931,800.8,0.0799,848.7,0.5
711,1,721.39,2004.87,0.471743,1.5838621903608069e-06,0.686655,856.8,0.0747,847.7,0.6
712,1,721.58,2001.57,0.430314,1.5863737399340286e-06,0.655874,874.7,0.0732,848.2,0.6
713,1,721.77,1998.28,0.483338,1.5888928516896658e-06,0.632263,857.9,0.0746,849.2,0.6
714,1,721.96,1994.99,0.409182,1.5914195208742034e-06,0.636595,879.6,0.0728,849.8,0.6
715,1,722.15,1991.71,0.392864,1.5939537427198692e-06,0.496004,865.2,0.074,849.4,0.6
716,1,722.34,1988.45,0.487238,1.5964955124446335e-06,0.676881,832.7,0.0769,847.5,0.6
717,1,722.53,1985.18,0.38444,1.59904482525223e-06,0.6639,860.9,0.0743,847.9,0.5
718,1,722.71,1981.93,0.382097,1.6016016763321536e-06,0.649904,870.4,0.0735,848.3,0.5
719,1,722.9,1978.69,0.407929,1.604166060859679e-06,0.723286,866.5,0.0739,848.6,0.6
720,1,723.09,1975.45,0.406178,1.6067379739958598e-06,0.500606,878.3,0.0729,850.3,0.5
721,1,723.29,1972.24,0.447839,1.609317410887551e-06,0.836774,871.2,0.0735,851.3,0.6
722,1,723.47,1969.01,0.428481,1.611904366667405e-06,0.86237,876.1,0.073,856.0,0.5
723,1,723.66,1965.81,0.456709,1.614498836453886e-06,0.547866,865.0,0.074,855.3,0.5
724,1,723.85,1962.6,0.455435,1.617100815351281e-06,0.734986,875.8,0.0731,855.8,0.6
725,1,724.04,1959.41,0.423864,1.619710298449709e-06,0.643684,873.0,0.0733,857.7,0.6
726,1,724.23,1956.22,0.450795,1.6223272808251257e-06,0.790776,875.6,0.0731,857.6,0.6
727,1,724.42,1953.05,0.448188,1.6249517575393371e-06,0.851555,857.5,0.0746,858.4,0.6
728,1,724.61,1949.88,0.458053,1.6275837236400077e-06,0.535897,877.7,0.0729,858.8,0.6
729,1,724.8,1946.73,0.439599,1.63022317416067e-06,0.904553,837.5,0.0764,857.3,0.6
730,1,724.99,1943.57,0.435851,1.6328701041207327e-06,0.528295,869.9,0.0736,861.0,0.6
731,1,725.18,1940.43,0.427581,1.6355245085254918e-06,0.665814,867.4,0.0738,861.6,0.6
732,1,725.37,1937.29,0.466546,1.6381863823661365e-06,0.905725,863.4,0.0741,861.2,0.5
733,1,725.56,1934.17,0.455295,1.6408557206197682e-06,0.896426,855.0,0.0749,861.0,0.5
734,1,725.75,1931.05,0.466406,1.6435325182493936e-06,0.776832,868.8,0.0737,860.6,0.5
735,1,725.94,1927.94,0.488994,1.6462167702039504e-06,0.624905,865.3,0.074,860.5,0.5
736,1,726.13,1924.83,0.444963,1.6489084714183084e-06,0.577701,866.9,0.0738,862.2,0.6
737,1,726.32,1921.74,0.425306,1.6516076168132805e-06,0.865993,871.9,0.0734,862.7,0.6
738,1,726.51,1918.65,0.424779,1.654314201295632e-06,0.506804,866.9,0.0738,862.5,0.6
739,1,726.7,1915.56,0.416698,1.6570282197580932e-06,0.570805,882.0,0.0726,863.4,0.5
740,1,726.89,1912.49,0.476789,1.6597496670793638e-06,0.60225,867.9,0.0737,863.0,0.5
741,1,727.08,1909.45,0.427118,1.6624785381241255e-06,0.626088,854.9,0.0749,862.3,0.5
742,1,727.27,1906.39,0.49109,1.6652148277430548e-06,0.706518,871.3,0.0735,862.0,0.5
743,1,727.46,1903.34,0.438971,1.667958530772827e-06,0.695935,871.3,0.0735,862.3,0.5
744,1,727.65,1900.29,0.433833,1.670709642036126e-06,0.743023,875.7,0.0731,862.4,0.5
745,1,727.84,1897.26,0.431325,1.6734681563416629e-06,0.640241,869.3,0.0736,862.3,0.5
746,1,728.03,1894.23,0.42213,1.676234068484173e-06,0.536415,869.9,0.0736,862.0,0.5
747,1,728.22,1891.22,0.440446,1.6790073732444358e-06,0.800315,839.1,0.0763,861.2,0.5
748,1,728.41,1888.21,0.473152,1.6817880653892802e-06,0.815326,869.3,0.0736,860.8,0.5
749,1,728.59,1885.2,0.415005,1.6845761396715962e-06,0.620115,873.5,0.0733,862.6,0.5
750,1,731.84,1890.11,0.402037,1.687371590830342e-06,0.688939,780.3,0.082,281.7,67.3
751,1,735.64,1896.4,0.455205,1.690174413590557e-06,0.816433,762.0,0.084,157.2,81.6
752,1,735.84,1893.41,0.433946,1.6929846026633678e-06,0.58025,874.6,0.0732,157.2,81.6
753,1,736.02,1890.4,0.441126,1.6958021527460057e-06,0.748586,872.3,0.0734,157.2,81.7
754,1,736.55,1888.27,0.456865,1.6986270585218077e-06,0.579045,879.0,0.0728,150.9,82.4
755,1,736.74,1885.27,0.427362,1.7014593146602327e-06,0.650631,872.6,0.0733,150.9,82.4
756,1,736.93,1882.28,0.460934,1.7042989158168704e-06,0.988082,876.7,0.073,150.9,82.4
757,1,737.11,1879.3,0.439806,1.7071458566334498e-06,0.832863,877.1,0.073,150.9,82.4
758,1,737.3,1876.33,0.438846,1.710000131737849e-06,0.620796,875.6,0.0731,151.0,82.4
759,1,737.5,1873.38,0.409514,1.7128617357441074e-06,0.690025,800.4,0.08,150.8,82.4
760,1,737.68,1870.41,0.467446,1.7157306632524356e-06,0.805028,854.8,0.0749,150.8,82.4
761,1,737.88,1867.48,0.416483,1.7186069088492225e-06,0.529085,876.5,0.073,150.8,82.4
762,1,738.07,1864.55,0.429752,1.7214904671070503e-06,0.630625,844.8,0.0758,150.8,82.4
763,1,738.26,1861.61,0.436159,1.7243813325847047e-06,0.457967,859.4,0.0745,150.8,82.3
764,1,738.45,1858.68,0.404824,1.727279499827175e-06,0.607557,865.5,0.0739,150.8,82.3
765,1,738.64,1855.76,0.458141,1.7301849633656791e-06,0.742413,855.2,0.0748,150.7,82.3
766,1,738.83,1852.86,0.444359,1.7330977177176644e-06,0.895651,841.7,0.076,150.7,82.3
767,1,739.02,1849.95,0.428645,1.7360177573868204e-06,0.609753,863.5,0.0741,150.7,82.3
768,1,739.21,1847.05,0.465459,1.738945076863091e-06,0.769534,861.5,0.0743,150.7,82.3
769,1,739.4,1844.16,0.372634,1.741879670622683e-06,0.484518,847.9,0.0755,150.7,82.3
770,1,739.72,1841.61,0.389941,1.7448215331280746e-06,0.59379,882.5,0.0725,229.9,73.2
771,1,739.91,1838.73,0.486831,1.7477706588280303e-06,0.62029,862.6,0.0742,649.4,24.6
772,1,740.09,1835.85,0.450509,1.750727042157608e-06,0.770173,872.1,0.0734,649.2,24.7
773,1,740.28,1833.0,0.412648,1.753690677538169e-06,0.561792,848.9,0.0754,648.6,24.6
774,1,740.48,1830.14,0.423965,1.7566615593773952e-06,0.52694,845.7,0.0757,783.7,8.8
775,1,740.67,1827.29,0.473243,1.7596396820692888e-06,0.686083,850.4,0.0753,782.8,8.7
776,1,740.86,1824.45,0.414489,1.7626250399941928e-06,0.529161,841.5,0.0761,781.4,8.7
777,1,741.05,1821.62,0.413739,1.765617627518796e-06,0.672801,839.7,0.0762,779.8,8.7
778,1,741.23,1818.78,0.428086,1.7686174389961432e-06,0.502324,867.8,0.0737,779.6,8.7
779,1,741.42,1815.96,0.448008,1.7716244687656504e-06,0.646039,860.2,0.0744,782.3,8.7
780,1,743.14,1816.88,0.436441,1.7746387111531133e-06,0.675193,847.0,0.0756,404.7,52.8
781,1,748.94,1827.76,0.502487,1.7776601604707126e-06,1.054731,749.3,0.0854,146.0,82.8
782,1,749.57,1826.0,0.48194,1.7806888110170354e-06,0.707444,884.1,0.0724,139.2,83.7
783,1,749.76,1823.17,0.408619,1.7837246570770795e-06,0.795525,862.1,0.0742,139.2,83.7
784,1,750.6,1821.92,0.425753,1.786767692922261e-06,0.542548,862.3,0.0742,130.0,84.7
785,1,750.78,1819.09,0.440925,1.7898179128104318e-06,0.511303,876.9,0.073,130.0,84.7
786,1,750.97,1816.28,0.427844,1.7928753109858877e-06,0.486733,850.0,0.0753,130.0,84.8
787,1,751.16,1813.47,0.414558,1.795939881679379e-06,0.627825,875.4,0.0731,130.0,84.8
788,1,751.35,1810.67,0.409796,1.7990116191081237e-06,0.574363,867.2,0.0738,130.1,84.8
789,1,751.54,1807.88,0.399005,1.8020905174758109e-06,0.79111,851.9,0.0751,130.1,84.8
790,1,751.73,1805.1,0.458244,1.8051765709726196e-06,0.743116,870.9,0.0735,131.8,84.5
791,1,751.92,1802.32,0.469647,1.8082697737752304e-06,0.706032,848.3,0.0754,131.8,84.5
792,1,752.1,1799.54,0.411899,1.8113701200468292e-06,0.563055,871.3,0.0735,131.8,84.5
793,1,752.29,1796.77,0.461302,1.8144776039371237e-06,0.677994,879.5,0.0728,131.9,84.6
794,1,752.94,1795.1,0.469972,1.8175922195823572e-06,0.649196,880.7,0.0727,126.0,85.3
795,1,753.13,1792.35,0.397943,1.8207139611053052e-06,0.601366,863.2,0.0741,126.0,85.3
796,1,753.31,1789.59,0.464685,1.8238428226153092e-06,0.63664,863.0,0.0742,126.0,85.3
797,1,753.5,1786.85,0.385728,1.826978798208265e-06,0.528828,859.9,0.0744,126.0,85.3
798,1,753.69,1784.12,0.437162,1.8301218819666498e-06,0.624047,835.0,0.0766,126.0,85.3
799,1,753.88,1781.39,0.447347,1.8332720679595285e-06,0.693971,862.0,0.0742,126.0,85.3
800,1,754.07,1778.66,0.421765,1.8364293502425596e-06,0.587547,847.8,0.0755,148.3,82.7
801,1,778.34,1832.64,0.464288,1.8395937228580164e-06,0.628057,756.8,0.0846,421.2,50.9
802,1,778.54,1829.86,0.497351,1.8427651798347912e-06,0.814688,886.0,0.0722,490.7,42.8
803,1,778.73,1827.05,0.415383,1.8459437151884028e-06,0.721796,874.5,0.0732,490.9,42.8
804,1,778.91,1824.24,0.475235,1.849129322921023e-06,0.839752,876.8,0.073,654.5,23.8
805,1,779.1,1821.45,0.468659,1.852321997021469e-06,0.760345,854.9,0.0749,653.9,23.8
806,1,779.29,1818.66,0.434057,1.8555217314652307e-06,0.503689,867.2,0.0738,654.3,23.8
807,1,779.48,1815.89,0.464603,1.858728520214471e-06,0.668119,833.7,0.0768,652.8,23.8
808,1,779.67,1813.12,0.424875,1.8619423572180425e-06,0.66361,855.3,0.0748,652.2,23.8
809,1,779.86,1810.35,0.479648,1.8651632364115009e-06,0.595301,846.8,0.0756,651.9,23.8
810,1,780.05,1807.59,0.436017,1.8683911517171086e-06,0.489038,843.4,0.0759,651.3,23.8
811,1,780.24,1804.84,0.448959,1.8716260970438536e-06,0.610759,836.9,0.0765,650.7,23.8
812,1,780.42,1802.09,0.500227,1.8748680662874589e-06,0.696337,858.1,0.0746,650.4,23.8
813,1,780.62,1799.35,0.413816,1.8781170533303918e-06,0.614151,833.6,0.0768,649.0,23.7
814,1,780.8,1796.61,0.392349,1.8813730520418786e-06,0.828014,861.6,0.0743,843.5,0.8
815,1,781.0,1793.89,0.457573,1.8846360562779133e-06,0.743169,814.9,0.0785,841.6,0.7
816,1,781.18,1791.16,0.435311,1.887906059881271e-06,0.642927,845.0,0.0757,840.7,0.7
817,1,781.37,1788.45,0.425343,1.891183056681522e-06,0.71066,876.6,0.073,840.6,0.8
818,1,781.56,1785.74,0.428229,1.8944670404950358e-06,0.707573,821.9,0.0779,839.9,0.8
819,1,781.74,1783.03,0.450837,1.8977580051250008e-06,0.585985,870.5,0.0735,840.4,0.8
820,1,781.93,1780.33,0.420509,1.901055944361432e-06,0.863829,878.6,0.0728,841.9,0.8
821,1,782.13,1777.65,0.430504,1.9043608519811838e-06,0.755532,880.2,0.0727,848.6,0.8
822,1,782.31,1774.96,0.435431,1.9076727217479606e-06,0.602952,867.6,0.0738,847.7,0.8
823,1,782.5,1772.28,0.460731,1.9109915474123296e-06,0.628108,886.7,0.0722,848.4,0.8
824,1,782.69,1769.61,0.450063,1.914317322711729e-06,0.668064,838.8,0.0763,846.4,0.8
825,1,782.88,1766.93,0.46835,1.917650041370492e-06,0.725076,876.0,0.0731,847.2,0.8
826,1,783.07,1764.27,0.408774,1.9209896970998407e-06,0.667565,872.1,0.0734,847.5,0.8
827,1,783.26,1761.61,0.455633,1.9243362835979146e-06,0.666112,873.4,0.0733,849.8,0.8
828,1,783.44,1758.96,0.458907,1.927689794549768e-06,0.614502,873.1,0.0733,851.3,0.7
829,1,783.63,1756.32,0.411339,1.9310502236273918e-06,0.469332,876.3,0.073,852.9,0.7
830,1,783.82,1753.67,0.398561,1.934417564489725e-06,0.659792,877.0,0.073,854.5,0.7
831,1,784.01,1751.04,0.465229,1.937791810782662e-06,0.685206,876.3,0.073,856.7,0.7
832,1,784.2,1748.42,0.463829,1.941172956139064e-06,0.681789,870.6,0.0735,857.3,0.7
833,1,784.38,1745.8,0.410159,1.944560994178778e-06,0.601803,863.9,0.0741,858.9,0.7
834,1,784.57,1743.18,0.468782,1.9479559185086443e-06,0.955371,873.6,0.0733,859.6,0.7
835,1,784.76,1740.57,0.410301,1.9513577227225058e-06,0.744547,874.0,0.0732,862.7,0.6
836,1,784.95,1737.97,0.438935,1.9547664004012264e-06,0.683573,861.8,0.0743,863.6,0.6
837,1,785.14,1735.37,0.439302,1.9581819451127005e-06,0.601402,866.7,0.0738,864.0,0.5
838,1,785.33,1732.79,0.42195,1.9616043504118595e-06,0.589981,827.6,0.0773,864.3,0.5
839,1,785.51,1730.19,0.424984,1.965033609840694e-06,0.673632,875.8,0.0731,864.5,0.5
840,1,785.7,1727.61,0.44886,1.9684697169282597e-06,0.85382,864.5,0.074,863.9,0.5
841,1,785.9,1725.05,0.478205,1.9719126651906894e-06,0.76208,869.3,0.0736,863.4,0.5
842,1,786.08,1722.48,0.445362,1.975362448131208e-06,0.689364,883.1,0.0725,864.1,0.5
843,1,786.27,1719.92,0.442634,1.9788190592401434e-06,0.723906,852.8,0.075,862.4,0.5
844,1,786.47,1717.36,0.415615,1.9822824919949408e-06,0.680531,843.3,0.0759,862.5,0.6
845,1,786.65,1714.81,0.406294,1.985752739860168e-06,0.727587,838.5,0.0763,860.9,0.5
846,1,786.85,1712.27,0.474386,1.9892297962875376e-06,0.721334,823.8,0.0777,858.4,0.5
847,1,787.03,1709.73,0.490527,1.9927136547159133e-06,0.741772,852.2,0.0751,857.2,0.5
848,1,787.22,1707.2,0.460274,1.9962043085713216e-06,0.597509,859.3,0.0745,856.2,0.6
849,1,787.41,1704.67,0.438191,1.99970175126697e-06,0.632009,854.7,0.0749,855.0,0.6
850,1,787.6,1702.14,0.467684,2.003205976203249e-06,0.660876,876.6,0.073,855.0,0.6
851,1,787.79,1699.63,0.464627,2.0067169767677604e-06,0.534816,844.0,0.0758,853.4,0.6
852,1,787.98,1697.11,0.43236,2.0102347463353135e-06,0.603539,835.5,0.0766,851.6,0.6
853,1,788.17,1694.61,0.385636,2.013759278267947e-06,0.682234,847.5,0.0755,850.7,0.6
854,1,788.36,1692.1,0.414834,2.0172905659149376e-06,0.595016,880.8,0.0727,850.7,0.6
855,1,788.55,1689.61,0.483056,2.0208286026128177e-06,0.655317,838.1,0.0764,848.9,0.6
856,1,788.74,1687.12,0.443906,2.0243733816853805e-06,0.65878,860.8,0.0744,848.9,0.6
857,1,788.92,1684.63,0.447974,2.0279248964436964e-06,0.623106,878.1,0.0729,849.4,0.7
858,1,789.11,1682.16,0.461632,2.0314831401861306e-06,0.589958,843.6,0.0759,850.1,0.7
859,1,789.31,1679.69,0.388898,2.0350481061983444e-06,0.602596,832.6,0.0769,847.9,0.7
860,1,789.49,1677.22,0.456307,2.0386197877533208e-06,0.87323,855.0,0.0749,847.3,0.7
861,1,789.69,1674.76,0.449393,2.042198178111366e-06,0.516142,879.8,0.0727,847.8,0.7
862,1,789.87,1672.3,0.42805,2.045783270520128e-06,0.63121,880.6,0.0727,847.7,0.7
863,1,790.06,1669.84,0.421091,2.0493750582146053e-06,0.61148,865.3,0.074,848.4,0.7
864,1,790.25,1667.39,0.421247,2.0529735344171692e-06,0.717292,875.7,0.0731,850.1,0.7
865,1,790.44,1664.95,0.515661,2.0565786923375665e-06,0.747365,856.3,0.0747,851.0,0.7
866,1,790.63,1662.51,0.434858,2.0601905251729332e-06,0.786966,867.0,0.0738,853.1,0.7
867,1,790.82,1660.08,0.441445,2.0638090261078137e-06,0.729851,871.4,0.0734,854.3,0.6
868,1,791.01,1657.65,0.412708,2.0674341883141686e-06,0.49381,873.3,0.0733,855.2,0.6
869,1,791.2,1655.23,0.451586,2.0710660049513886e-06,0.912113,869.8,0.0736,856.1,0.6
870,1,791.39,1652.82,0.443406,2.0747044691663063e-06,0.660079,856.5,0.0747,855.2,0.6
871,1,791.57,1650.4,0.428733,2.0783495740932114e-06,0.595464,875.7,0.0731,856.7,0.6
872,1,795.67,1656.12,0.432158,2.0820013128538645e-06,0.73961,762.0,0.084,237.3,72.3
873,1,795.88,1653.75,0.483038,2.0856596785575068e-06,0.621683,842.9,0.0759,237.3,72.3
874,1,799.37,1658.19,0.430698,2.089324664300874e-06,0.486203,774.0,0.0827,147.1,82.7
875,1,799.57,1655.8,0.482956,2.0929962631682095e-06,1.149392,875.1,0.0731,147.2,82.8
876,1,799.76,1653.38,0.409362,2.0966744682312805e-06,0.696223,868.8,0.0737,147.2,82.8
877,1,799.95,1650.98,0.43334,2.1003592725493855e-06,0.626186,861.3,0.0743,147.2,82.8
878,1,800.13,1648.57,0.424516,2.104050669169373e-06,0.460991,874.1,0.0732,147.2,82.8
879,1,801.85,1649.31,0.471076,2.1077486511256494e-06,0.600426,849.2,0.0754,125.3,85.4
880,1,802.04,1646.91,0.468361,2.111453211440196e-06,0.628847,838.9,0.0763,125.2,85.3
881,1,802.24,1644.55,0.467413,2.115164343122584e-06,0.607844,834.8,0.0767,125.2,85.3
882,1,802.43,1642.16,0.455077,2.118882039169975e-06,0.558617,855.2,0.0748,125.2,85.3
883,1,802.62,1639.77,0.385204,2.1226062925671557e-06,0.688939,865.5,0.0739,125.2,85.3
884,1,802.8,1637.39,0.437102,2.126337096286531e-06,0.667616,885.9,0.0722,125.2,85.3
885,1,803.0,1635.03,0.468622,2.1300744432881495e-06,0.981211,797.3,0.0803,125.1,85.3
886,1,803.18,1632.65,0.455155,2.1338183265197093e-06,0.784652,869.7,0.0736,125.1,85.3
887,1,803.37,1630.29,0.438044,2.1375687389165764e-06,0.745127,854.9,0.0749,125.1,85.2
888,1,803.56,1627.93,0.449111,2.141325673401799e-06,0.485507,843.6,0.0759,125.0,85.2
889,1,803.75,1625.58,0.422385,2.1450891228861144e-06,0.620208,835.3,0.0766,125.0,85.2
890,1,803.94,1623.23,0.477766,2.1488590802679712e-06,0.760913,843.8,0.0758,125.0,85.2
891,1,804.13,1620.89,0.437294,2.1526355384335296e-06,0.69411,849.6,0.0753,125.0,85.2
892,1,804.32,1618.55,0.460552,2.1564184902566927e-06,0.960562,843.6,0.0759,201.8,76.2
893,1,804.51,1616.22,0.4281,2.1602079285991005e-06,0.789162,840.8,0.0761,201.8,76.2
894,1,804.69,1613.89,0.461932,2.1640038463101586e-06,0.77492,871.7,0.0734,421.7,50.5
895,1,804.88,1611.56,0.403631,2.1678062362270497e-06,0.589453,871.0,0.0735,421.6,50.5
896,1,805.07,1609.24,0.432976,2.171615091174734e-06,0.80453,866.1,0.0739,421.6,50.5
897,1,805.27,1606.96,0.421066,2.1754304039659807e-06,0.618823,729.0,0.0878,419.7,50.3
898,1,805.45,1604.63,0.454083,2.1792521674013694e-06,0.730866,846.5,0.0756,419.3,50.3
899,1,805.64,1602.33,0.406822,2.183080374269307e-06,0.604962,835.1,0.0766,836.5,0.7
900,1,805.83,1600.03,0.472363,2.1869150173460442e-06,0.687379,851.2,0.0752,837.2,0.7
901,1,897.95,1779.96,0.493459,2.1907560893956835e-06,0.989306,649.4,0.0986,824.5,0.8
902,1,898.16,1777.41,0.481056,2.194603583170201e-06,0.740634,790.6,0.081,821.4,0.8
903,1,898.35,1774.82,0.433712,2.1984574914094492e-06,0.799568,860.9,0.0743,821.3,0.8
904,1,898.54,1772.23,0.422324,2.2023178068411805e-06,0.659848,859.3,0.0745,820.1,0.8
905,1,898.72,1769.64,0.445058,2.2061845221810572e-06,0.793864,873.8,0.0732,823.9,0.8
906,1,898.91,1767.07,0.455575,2.2100576301326615e-06,0.709207,858.7,0.0745,823.5,0.8
907,1,899.1,1764.5,0.390127,2.2139371233875152e-06,0.711576,856.2,0.0748,823.7,0.7
908,1,899.29,1761.94,0.393618,2.2178229946250954e-06,0.620254,854.6,0.0749,824.3,0.7
909,1,899.48,1759.38,0.421637,2.221715236512836e-06,0.644744,848.4,0.0754,825.0,0.7
910,1,899.67,1756.82,0.465478,2.2256138417061553e-06,0.807086,857.0,0.0747,825.6,0.7
