step,epoch,stage,elapsed_sec,eta_sec,train_loss,lr,grad_norm,imgs_per_s,sec_per_step
5582,5,pretrain_chestxray14,4323.97,5637.74,0.033853,6.999073845351326e-05,1.118903,455.2,0.1406
5583,5,pretrain_chestxray14,4324.33,5636.42,0.065413,6.997838709614354e-05,1.102769,446.6,0.1433
5584,5,pretrain_chestxray14,4324.69,5635.1,0.088283,6.996603430366184e-05,1.253307,435.8,0.1469
5585,5,pretrain_chestxray14,4325.03,5633.77,0.06844,6.995368007697833e-05,1.304368,467.0,0.137
5586,5,pretrain_chestxray14,4325.39,5632.45,0.042802,6.994132441700323e-05,1.108418,453.0,0.1413
5587,5,pretrain_chestxray14,4325.74,5631.13,0.057449,6.992896732464685e-05,0.684743,454.6,0.1408
5588,5,pretrain_chestxray14,4326.1,5629.81,0.04951,6.991660880081963e-05,1.291046,457.0,0.1401
5589,5,pretrain_chestxray14,4326.45,5628.49,0.033214,6.990424884643212e-05,0.621262,459.8,0.1392
5590,5,pretrain_chestxray14,4326.81,5627.17,0.059002,6.989188746239494e-05,1.291612,457.4,0.1399
5591,5,pretrain_chestxray14,4327.17,5625.86,0.033878,6.987952464961887e-05,0.966329,434.9,0.1472
5592,5,pretrain_chestxray14,4327.52,5624.53,0.055804,6.986716040901478e-05,1.00262,449.9,0.1423
5593,5,pretrain_chestxray14,4327.87,5623.22,0.047439,6.98547947414936e-05,0.912298,451.6,0.1417
5594,5,pretrain_chestxray14,4328.23,5621.9,0.04111,6.984242764796641e-05,0.730859,460.8,0.1389
5595,5,pretrain_chestxray14,4328.59,5620.59,0.029073,6.983005912934438e-05,1.124435,429.1,0.1492
5596,5,pretrain_chestxray14,4328.94,5619.27,0.063157,6.981768918653877e-05,1.036932,433.2,0.1477
5597,5,pretrain_chestxray14,4329.3,5617.95,0.057817,6.9805317820461e-05,1.321085,428.2,0.1495
5598,5,pretrain_chestxray14,4329.64,5616.62,0.088319,6.979294503202252e-05,1.864001,452.6,0.1414
5599,5,pretrain_chestxray14,4330.0,5615.31,0.052622,6.978057082213495e-05,1.108498,455.2,0.1406
5600,5,pretrain_chestxray14,4330.36,5614.0,0.07382,6.976819519170996e-05,1.211628,432.1,0.1481
5601,5,pretrain_chestxray14,4330.74,5612.71,0.060022,6.975581814165939e-05,1.461036,461.5,0.1387
5602,5,pretrain_chestxray14,4331.09,5611.4,0.037167,6.97434396728951e-05,1.229241,457.9,0.1398
5603,5,pretrain_chestxray14,4331.45,5610.08,0.078581,6.973105978632911e-05,1.327635,450.2,0.1422
5604,5,pretrain_chestxray14,4331.81,5608.78,0.046718,6.971867848287356e-05,0.96224,431.7,0.1482
5605,5,pretrain_chestxray14,4332.15,5607.45,0.034995,6.970629576344065e-05,1.173794,461.5,0.1387
5606,5,pretrain_chestxray14,4332.51,5606.14,0.077899,6.969391162894273e-05,1.533909,455.0,0.1406
5607,5,pretrain_chestxray14,4332.87,5604.83,0.081015,6.968152608029219e-05,1.324698,443.4,0.1443
5608,5,pretrain_chestxray14,4333.22,5603.51,0.045977,6.966913911840157e-05,1.428743,453.0,0.1413
5609,5,pretrain_chestxray14,4333.57,5602.2,0.084142,6.96567507441835e-05,1.661519,457.0,0.1401
5610,5,pretrain_chestxray14,4333.93,5600.89,0.030324,6.964436095855078e-05,1.090632,454.9,0.1407
5611,5,pretrain_chestxray14,4334.29,5599.58,0.048876,6.963196976241619e-05,1.180679,434.0,0.1475
5612,5,pretrain_chestxray14,4334.64,5598.26,0.063157,6.961957715669269e-05,1.139484,455.2,0.1406
5613,5,pretrain_chestxray14,4335.0,5596.96,0.092594,6.960718314229332e-05,1.195713,440.6,0.1452
5614,5,pretrain_chestxray14,4335.35,5595.64,0.080045,6.95947877201313e-05,1.900476,457.5,0.1399
5615,5,pretrain_chestxray14,4335.7,5594.33,0.058747,6.958239089111979e-05,1.205219,456.0,0.1403
5616,5,pretrain_chestxray14,4336.06,5593.03,0.07666,6.956999265617222e-05,1.461964,431.8,0.1482
5617,5,pretrain_chestxray14,4336.41,5591.7,0.077562,6.955759301620206e-05,1.93276,461.3,0.1387
5618,5,pretrain_chestxray14,4336.76,5590.39,0.07195,6.954519197212285e-05,1.401487,454.5,0.1408
5619,5,pretrain_chestxray14,4337.12,5589.09,0.040815,6.953278952484827e-05,1.010793,444.2,0.1441
5620,5,pretrain_chestxray14,4337.47,5587.78,0.040151,6.952038567529212e-05,1.067956,454.1,0.1409
5621,5,pretrain_chestxray14,4337.83,5586.47,0.103229,6.950798042436825e-05,1.637609,464.3,0.1378
5622,5,pretrain_chestxray14,4338.19,5585.17,0.04492,6.949557377299067e-05,1.143093,454.5,0.1408
5623,5,pretrain_chestxray14,4338.55,5583.86,0.063373,6.948316572207342e-05,1.099042,453.1,0.1413
5624,5,pretrain_chestxray14,4338.9,5582.55,0.041099,6.947075627253075e-05,1.850116,453.6,0.1411
5625,5,pretrain_chestxray14,4339.26,5581.25,0.058943,6.945834542527692e-05,1.399578,452.3,0.1415
5626,5,pretrain_chestxray14,4339.61,5579.94,0.04816,6.944593318122633e-05,1.184855,456.4,0.1402
5627,5,pretrain_chestxray14,4339.97,5578.64,0.046216,6.943351954129347e-05,0.886462,427.7,0.1496
5628,5,pretrain_chestxray14,4340.32,5577.32,0.115669,6.942110450639297e-05,1.910211,461.2,0.1388
5629,5,pretrain_chestxray14,4340.68,5576.03,0.034766,6.94086880774395e-05,1.115753,438.1,0.1461
5630,5,pretrain_chestxray14,4341.03,5574.72,0.055012,6.93962702553479e-05,1.195861,455.8,0.1404
5631,5,pretrain_chestxray14,4341.39,5573.42,0.038342,6.938385104103305e-05,1.700784,432.1,0.1481
5632,5,pretrain_chestxray14,4341.75,5572.11,0.065734,6.937143043540998e-05,1.40342,428.9,0.1492
5633,5,pretrain_chestxray14,4342.1,5570.8,0.097852,6.935900843939381e-05,1.626872,443.4,0.1443
5634,5,pretrain_chestxray14,4342.45,5569.49,0.069479,6.934658505389973e-05,1.294438,451.2,0.1418
5635,5,pretrain_chestxray14,4342.81,5568.2,0.09267,6.933416027984308e-05,2.15515,420.4,0.1522
5636,5,pretrain_chestxray14,4343.16,5566.89,0.093839,6.932173411813928e-05,1.433429,426.9,0.1499
5637,5,pretrain_chestxray14,4343.51,5565.57,0.062667,6.930930656970385e-05,1.9525,464.8,0.1377
5638,5,pretrain_chestxray14,4343.86,5564.27,0.074926,6.929687763545243e-05,1.643646,454.9,0.1407
5639,5,pretrain_chestxray14,4344.22,5562.97,0.131316,6.928444731630072e-05,1.778875,453.5,0.1411
5640,5,pretrain_chestxray14,4344.57,5561.66,0.064294,6.927201561316457e-05,1.575642,469.3,0.1364
5641,5,pretrain_chestxray14,4344.93,5560.37,0.050318,6.92595825269599e-05,1.078834,450.4,0.1421
5642,5,pretrain_chestxray14,4345.28,5559.07,0.041188,6.924714805860277e-05,0.811902,451.7,0.1417
5643,5,pretrain_chestxray14,4345.65,5557.78,0.088303,6.923471220900929e-05,1.927451,430.8,0.1486
5644,5,pretrain_chestxray14,4346.0,5556.47,0.032828,6.922227497909572e-05,0.829377,452.5,0.1415
5645,5,pretrain_chestxray14,4346.36,5555.18,0.031665,6.920983636977836e-05,1.07794,431.8,0.1482
5646,5,pretrain_chestxray14,4346.71,5553.87,0.068873,6.919739638197371e-05,1.37532,449.8,0.1423
5647,5,pretrain_chestxray14,4347.07,5552.58,0.06177,6.918495501659828e-05,1.185889,436.8,0.1465
5648,5,pretrain_chestxray14,4347.43,5551.28,0.06999,6.91725122745687e-05,1.623989,430.7,0.1486
5649,5,pretrain_chestxray14,4347.77,5549.97,0.058618,6.916006815680173e-05,1.07865,450.4,0.1421
5650,5,pretrain_chestxray14,4348.13,5548.67,0.086632,6.914762266421425e-05,1.92471,454.9,0.1407
5651,5,pretrain_chestxray14,4348.49,5547.38,0.025483,6.913517579772316e-05,0.764541,431.0,0.1485
5652,5,pretrain_chestxray14,4348.84,5546.08,0.088386,6.912272755824552e-05,1.552506,447.5,0.143
5653,5,pretrain_chestxray14,4349.19,5544.77,0.099478,6.911027794669849e-05,1.680861,467.9,0.1368
5654,5,pretrain_chestxray14,4349.55,5543.48,0.105133,6.90978269639993e-05,1.657658,450.0,0.1422
5655,5,pretrain_chestxray14,4349.9,5542.19,0.057134,6.908537461106536e-05,1.353534,453.8,0.141
5656,5,pretrain_chestxray14,4350.26,5540.89,0.068823,6.907292088881406e-05,0.919966,456.3,0.1403
5657,5,pretrain_chestxray14,4350.61,5539.59,0.10973,6.906046579816299e-05,2.034012,460.1,0.1391
5658,5,pretrain_chestxray14,4350.98,5538.31,0.056332,6.904800934002977e-05,1.522914,428.2,0.1495
5659,5,pretrain_chestxray14,4351.33,5537.01,0.048715,6.903555151533222e-05,0.888504,432.8,0.1479
5660,5,pretrain_chestxray14,4351.68,5535.71,0.093519,6.902309232498814e-05,1.512118,431.8,0.1482
5661,5,pretrain_chestxray14,4352.04,5534.42,0.065492,6.901063176991552e-05,1.035986,435.5,0.147
5662,5,pretrain_chestxray14,4352.39,5533.12,0.068846,6.899816985103239e-05,1.074641,454.3,0.1409
5663,5,pretrain_chestxray14,4352.75,5531.82,0.064862,6.898570656925692e-05,1.387389,460.1,0.1391
5664,5,pretrain_chestxray14,4353.11,5530.54,0.069303,6.897324192550738e-05,1.04452,431.1,0.1485
5665,5,pretrain_chestxray14,4353.47,5529.25,0.130298,6.896077592070212e-05,1.397143,425.2,0.1505
5666,5,pretrain_chestxray14,4353.81,5527.94,0.062393,6.894830855575961e-05,1.002364,454.1,0.1409
5667,5,pretrain_chestxray14,4354.18,5526.66,0.044242,6.893583983159839e-05,0.856418,429.0,0.1492
5668,5,pretrain_chestxray14,4354.52,5525.36,0.109478,6.892336974913714e-05,1.760602,449.6,0.1423
5669,5,pretrain_chestxray14,4354.88,5524.06,0.077886,6.891089830929462e-05,0.816505,462.5,0.1384
5670,5,pretrain_chestxray14,4355.24,5522.78,0.046203,6.889842551298967e-05,0.800122,449.6,0.1424
5671,5,pretrain_chestxray14,4355.59,5521.48,0.051622,6.888595136114125e-05,0.985762,461.1,0.1388
5672,5,pretrain_chestxray14,4355.95,5520.19,0.059873,6.887347585466846e-05,1.060863,447.3,0.1431
5673,5,pretrain_chestxray14,4356.3,5518.9,0.05742,6.886099899449042e-05,1.009995,460.9,0.1389
5674,5,pretrain_chestxray14,4356.66,5517.61,0.069351,6.88485207815264e-05,1.474716,450.7,0.142
5675,5,pretrain_chestxray14,4357.02,5516.33,0.054772,6.883604121669575e-05,0.958641,428.8,0.1492
5676,5,pretrain_chestxray14,4357.37,5515.04,0.03536,6.882356030091794e-05,1.065144,432.0,0.1482
5677,5,pretrain_chestxray14,4357.72,5513.74,0.089262,6.881107803511254e-05,1.132961,458.0,0.1397
5678,5,pretrain_chestxray14,4358.07,5512.45,0.048621,6.879859442019918e-05,1.241083,455.7,0.1405
5679,5,pretrain_chestxray14,4358.43,5511.16,0.075292,6.878610945709764e-05,0.89018,454.6,0.1408
5680,5,pretrain_chestxray14,4358.79,5509.88,0.06693,6.877362314672775e-05,0.967456,435.7,0.1469
5681,5,pretrain_chestxray14,4359.14,5508.59,0.043897,6.87611354900095e-05,1.166348,456.7,0.1401
5682,5,pretrain_chestxray14,4359.5,5507.3,0.090696,6.874864648786293e-05,1.365665,453.0,0.1413
5683,5,pretrain_chestxray14,4359.86,5506.02,0.032919,6.873615614120819e-05,0.800418,433.6,0.1476
5684,5,pretrain_chestxray14,4360.21,5504.73,0.078231,6.872366445096555e-05,1.303323,434.4,0.1473
5685,5,pretrain_chestxray14,4360.57,5503.44,0.059481,6.871117141805531e-05,1.325283,430.0,0.1488
5686,5,pretrain_chestxray14,4360.92,5502.15,0.05869,6.869867704339797e-05,1.843822,450.8,0.142
5687,5,pretrain_chestxray14,4361.27,5500.86,0.037125,6.868618132791408e-05,0.832168,448.6,0.1427
5688,5,pretrain_chestxray14,4361.63,5499.57,0.096544,6.867368427252427e-05,2.220962,454.2,0.1409
5689,5,pretrain_chestxray14,4361.98,5498.29,0.088324,6.866118587814932e-05,1.202655,455.4,0.1405
5690,5,pretrain_chestxray14,4362.33,5497.0,0.050843,6.864868614571003e-05,1.196814,458.7,0.1395
5691,5,pretrain_chestxray14,4362.7,5495.73,0.113788,6.863618507612735e-05,2.238813,421.7,0.1518
5692,5,pretrain_chestxray14,4363.04,5494.43,0.044685,6.862368267032237e-05,1.391746,452.5,0.1414
5693,5,pretrain_chestxray14,4363.4,5493.15,0.050296,6.861117892921617e-05,1.107461,440.6,0.1453
5694,5,pretrain_chestxray14,4363.75,5491.86,0.034684,6.859867385373004e-05,1.755814,459.8,0.1392
5695,5,pretrain_chestxray14,4364.12,5490.59,0.023664,6.858616744478529e-05,0.720212,431.2,0.1484
5696,5,pretrain_chestxray14,4364.46,5489.29,0.055058,6.857365970330336e-05,1.061813,460.5,0.139
5697,5,pretrain_chestxray14,4364.83,5488.02,0.122731,6.85611506302058e-05,2.246778,429.8,0.1489
5698,5,pretrain_chestxray14,4365.17,5486.73,0.068954,6.854864022641422e-05,1.991214,452.8,0.1413
5699,5,pretrain_chestxray14,4365.54,5485.45,0.056714,6.853612849285039e-05,1.219887,433.3,0.1477
5700,5,pretrain_chestxray14,4365.88,5484.16,0.07986,6.852361543043607e-05,1.645109,455.4,0.1405
5701,5,pretrain_chestxray14,4385.03,5506.48,0.06396,6.851110104009325e-05,1.271253,460.8,0.1389
5702,5,pretrain_chestxray14,4385.38,5505.19,0.092857,6.849858532274393e-05,1.838787,464.5,0.1378
5703,5,pretrain_chestxray14,4385.74,5503.89,0.068753,6.848606827931023e-05,1.429774,467.2,0.137
5704,5,pretrain_chestxray14,4386.09,5502.6,0.07277,6.847354991071438e-05,1.159945,464.7,0.1377
5705,5,pretrain_chestxray14,4386.44,5501.32,0.067738,6.846103021787872e-05,1.13676,453.7,0.1411
5706,5,pretrain_chestxray14,4386.8,5500.02,0.087416,6.844850920172559e-05,1.156327,456.7,0.1401
5707,5,pretrain_chestxray14,4387.15,5498.74,0.063709,6.84359868631776e-05,1.04058,454.4,0.1409
5708,5,pretrain_chestxray14,4387.5,5497.44,0.04316,6.842346320315726e-05,0.84114,464.1,0.1379
5709,5,pretrain_chestxray14,4387.87,5496.17,0.052873,6.841093822258734e-05,0.866922,428.0,0.1495
5710,5,pretrain_chestxray14,4388.21,5494.87,0.06771,6.839841192239065e-05,1.512928,457.8,0.1398
5711,5,pretrain_chestxray14,4388.57,5493.58,0.041189,6.838588430349008e-05,1.179884,454.3,0.1409
5712,5,pretrain_chestxray14,4388.93,5492.31,0.053728,6.837335536680862e-05,1.202077,430.7,0.1486
5713,5,pretrain_chestxray14,4389.27,5491.01,0.065445,6.836082511326935e-05,1.035986,453.0,0.1413
5714,5,pretrain_chestxray14,4389.62,5489.72,0.042507,6.834829354379549e-05,0.929924,451.3,0.1418
5715,5,pretrain_chestxray14,4389.98,5488.44,0.08156,6.833576065931035e-05,1.315292,434.1,0.1474
5716,5,pretrain_chestxray14,4390.33,5487.15,0.046596,6.832322646073728e-05,1.011836,437.0,0.1464
5717,5,pretrain_chestxray14,4390.68,5485.85,0.062021,6.831069094899976e-05,1.029213,457.9,0.1398
5718,5,pretrain_chestxray14,4391.03,5484.57,0.034176,6.829815412502138e-05,0.772331,452.6,0.1414
5719,5,pretrain_chestxray14,4391.39,5483.28,0.07453,6.828561598972584e-05,1.419582,456.2,0.1403
5720,5,pretrain_chestxray14,4391.74,5482.0,0.060195,6.82730765440369e-05,0.876165,454.0,0.141
5721,5,pretrain_chestxray14,4392.1,5480.72,0.106785,6.826053578887843e-05,1.690816,461.8,0.1386
5722,5,pretrain_chestxray14,4392.46,5479.44,0.049406,6.82479937251744e-05,1.374565,440.8,0.1452
5723,5,pretrain_chestxray14,4392.81,5478.16,0.040277,6.823545035384886e-05,1.008205,435.9,0.1468
5724,5,pretrain_chestxray14,4393.17,5476.88,0.083861,6.822290567582599e-05,1.815311,419.4,0.1526
5725,5,pretrain_chestxray14,4393.51,5475.58,0.032882,6.821035969203001e-05,0.737743,460.3,0.139
5726,5,pretrain_chestxray14,4393.87,5474.31,0.083051,6.819781240338531e-05,1.442078,439.9,0.1455
5727,5,pretrain_chestxray14,4394.22,5473.02,0.039053,6.818526381081634e-05,0.946589,457.8,0.1398
5728,5,pretrain_chestxray14,4394.58,5471.74,0.065593,6.817271391524761e-05,1.131736,435.1,0.1471
5729,5,pretrain_chestxray14,4394.93,5470.46,0.074302,6.816016271760378e-05,1.359373,430.3,0.1487
5730,5,pretrain_chestxray14,4395.28,5469.17,0.049983,6.814761021880959e-05,0.882974,460.6,0.139
5731,5,pretrain_chestxray14,4395.64,5467.89,0.064129,6.813505641978986e-05,1.245164,435.8,0.1468
5732,5,pretrain_chestxray14,4395.99,5466.62,0.063417,6.812250132146954e-05,1.544552,429.4,0.149
5733,5,pretrain_chestxray14,4396.34,5465.33,0.079172,6.810994492477363e-05,1.703006,454.1,0.1409
5734,5,pretrain_chestxray14,4396.7,5464.05,0.054731,6.809738723062728e-05,1.315357,451.3,0.1418
5735,5,pretrain_chestxray14,4397.05,5462.77,0.046981,6.808482823995567e-05,0.892314,442.6,0.1446
5736,5,pretrain_chestxray14,4397.4,5461.49,0.034712,6.807226795368411e-05,0.978928,459.5,0.1393
5737,5,pretrain_chestxray14,4397.76,5460.21,0.034227,6.805970637273803e-05,1.010061,455.8,0.1404
5738,5,pretrain_chestxray14,4398.11,5458.93,0.060008,6.804714349804294e-05,1.203832,438.4,0.146
5739,5,pretrain_chestxray14,4398.47,5457.66,0.04964,6.803457933052441e-05,1.000939,425.7,0.1503
5740,5,pretrain_chestxray14,4398.82,5456.38,0.067539,6.802201387110814e-05,2.261029,428.2,0.1495
5741,5,pretrain_chestxray14,4399.18,5455.11,0.094006,6.800944712071992e-05,1.951274,431.3,0.1484
5742,5,pretrain_chestxray14,4399.53,5453.83,0.042917,6.799687908028563e-05,1.218083,427.3,0.1498
5743,5,pretrain_chestxray14,4399.88,5452.55,0.030687,6.798430975073125e-05,1.152869,435.1,0.1471
5744,5,pretrain_chestxray14,4400.24,5451.27,0.073117,6.797173913298285e-05,1.142611,435.0,0.1471
5745,5,pretrain_chestxray14,4400.58,5449.98,0.081817,6.79591672279666e-05,1.322113,461.0,0.1388
5746,5,pretrain_chestxray14,4400.93,5448.7,0.03751,6.794659403660875e-05,0.774655,458.5,0.1396
5747,5,pretrain_chestxray14,4401.29,5447.43,0.045726,6.793401955983569e-05,1.187851,435.5,0.147
5748,5,pretrain_chestxray14,4401.65,5446.16,0.024506,6.792144379857382e-05,0.657707,434.7,0.1472
5749,5,pretrain_chestxray14,4401.99,5444.87,0.030894,6.790886675374973e-05,0.63226,456.9,0.1401
5750,5,pretrain_chestxray14,4402.35,5443.6,0.058028,6.789628842629004e-05,1.238553,450.2,0.1422
5751,5,pretrain_chestxray14,4402.7,5442.33,0.042045,6.788370881712151e-05,1.099416,451.4,0.1418
5752,5,pretrain_chestxray14,4403.05,5441.05,0.12095,6.787112792717093e-05,1.847091,459.3,0.1393
5753,5,pretrain_chestxray14,4403.41,5439.77,0.046685,6.785854575736524e-05,0.936467,456.3,0.1402
5754,5,pretrain_chestxray14,4403.76,5438.5,0.056698,6.78459623086315e-05,1.115815,457.5,0.1399
5755,5,pretrain_chestxray14,4404.13,5437.24,0.047249,6.783337758189675e-05,0.983301,420.8,0.1521
5756,5,pretrain_chestxray14,4404.48,5435.96,0.051493,6.782079157808824e-05,1.301548,429.1,0.1491
5757,5,pretrain_chestxray14,4404.82,5434.68,0.034569,6.780820429813329e-05,1.009001,458.5,0.1396
5758,5,pretrain_chestxray14,4405.18,5433.41,0.060617,6.779561574295924e-05,1.098656,455.6,0.1405
5759,5,pretrain_chestxray14,4405.53,5432.14,0.08623,6.77830259134936e-05,1.392476,440.3,0.1454
5760,5,pretrain_chestxray14,4405.89,5430.87,0.07884,6.777043481066397e-05,1.253571,428.5,0.1494
5761,5,pretrain_chestxray14,4406.24,5429.6,0.067623,6.7757842435398e-05,1.602831,461.0,0.1388
5762,5,pretrain_chestxray14,4406.59,5428.32,0.067381,6.77452487886235e-05,1.394717,460.9,0.1389
5763,5,pretrain_chestxray14,4406.95,5427.06,0.049204,6.77326538712683e-05,0.959168,437.2,0.1464
5764,5,pretrain_chestxray14,4407.3,5425.78,0.061868,6.772005768426036e-05,1.352981,443.9,0.1442
5765,5,pretrain_chestxray14,4407.66,5424.51,0.080984,6.770746022852775e-05,1.305445,445.0,0.1438
5766,5,pretrain_chestxray14,4408.0,5423.24,0.081472,6.76948615049986e-05,2.093227,462.1,0.1385
5767,5,pretrain_chestxray14,4408.37,5421.98,0.078653,6.768226151460115e-05,1.179863,434.4,0.1473
5768,5,pretrain_chestxray14,4408.71,5420.7,0.08869,6.766966025826372e-05,1.49889,455.0,0.1407
5769,5,pretrain_chestxray14,4409.07,5419.43,0.08355,6.765705773691476e-05,1.523312,456.8,0.1401
5770,5,pretrain_chestxray14,4409.42,5418.16,0.076596,6.764445395148277e-05,1.147053,467.3,0.137
5771,5,pretrain_chestxray14,4409.78,5416.9,0.062839,6.763184890289637e-05,1.136054,429.7,0.149
5772,5,pretrain_chestxray14,4410.13,5415.62,0.065757,6.761924259208426e-05,1.33455,454.4,0.1408
5773,5,pretrain_chestxray14,4410.49,5414.37,0.045883,6.760663501997522e-05,1.228725,430.4,0.1487
5774,5,pretrain_chestxray14,4410.84,5413.09,0.100688,6.759402618749818e-05,1.51375,438.1,0.1461
5775,5,pretrain_chestxray14,4411.19,5411.83,0.080034,6.758141609558209e-05,1.111949,441.4,0.145
5776,5,pretrain_chestxray14,4411.55,5410.56,0.052873,6.756880474515605e-05,1.303405,432.2,0.1481
5777,5,pretrain_chestxray14,4411.9,5409.29,0.072471,6.75561921371492e-05,1.236784,451.8,0.1417
5778,5,pretrain_chestxray14,4412.25,5408.02,0.08213,6.75435782724908e-05,1.310835,467.0,0.1371
5779,5,pretrain_chestxray14,4412.6,5406.75,0.052056,6.753096315211024e-05,0.952523,462.7,0.1383
5780,5,pretrain_chestxray14,4412.96,5405.49,0.069597,6.751834677693695e-05,1.574046,444.7,0.1439
5781,5,pretrain_chestxray14,4413.31,5404.23,0.05355,6.750572914790044e-05,1.220546,464.9,0.1377
5782,5,pretrain_chestxray14,4413.67,5402.97,0.074483,6.749311026593038e-05,1.523548,449.1,0.1425
5783,5,pretrain_chestxray14,4414.02,5401.7,0.096984,6.748049013195646e-05,1.403743,451.8,0.1417
5784,5,pretrain_chestxray14,4414.38,5400.44,0.072329,6.746786874690853e-05,1.506055,455.1,0.1406
5785,5,pretrain_chestxray14,4414.73,5399.17,0.065545,6.745524611171647e-05,1.299328,456.2,0.1403
5786,5,pretrain_chestxray14,4415.09,5397.92,0.059263,6.744262222731028e-05,1.068115,439.0,0.1458
5787,5,pretrain_chestxray14,4415.44,5396.65,0.08665,6.742999709462008e-05,1.198614,438.6,0.1459
5788,5,pretrain_chestxray14,4415.8,5395.39,0.042165,6.741737071457602e-05,1.404712,424.7,0.1507
5789,5,pretrain_chestxray14,4416.15,5394.13,0.054469,6.740474308810839e-05,1.011507,431.7,0.1482
5790,5,pretrain_chestxray14,4416.51,5392.87,0.060194,6.739211421614756e-05,2.105875,453.1,0.1412
5791,5,pretrain_chestxray14,4416.87,5391.62,0.057384,6.737948409962397e-05,1.220985,419.9,0.1524
5792,5,pretrain_chestxray14,4417.22,5390.35,0.076836,6.736685273946821e-05,1.311092,433.1,0.1478
5793,5,pretrain_chestxray14,4417.56,5389.08,0.060998,6.73542201366109e-05,0.890071,459.2,0.1394
5794,5,pretrain_chestxray14,4417.92,5387.82,0.072611,6.73415862919828e-05,1.101376,462.8,0.1383
5795,5,pretrain_chestxray14,4418.28,5386.57,0.035608,6.732895120651467e-05,0.708418,430.9,0.1485
5796,5,pretrain_chestxray14,4418.64,5385.31,0.089342,6.731631488113748e-05,1.764189,428.4,0.1494
5797,5,pretrain_chestxray14,4418.98,5384.04,0.062764,6.730367731678223e-05,1.866368,457.0,0.14
5798,5,pretrain_chestxray14,4419.34,5382.78,0.091875,6.729103851438e-05,1.398338,454.4,0.1408
5799,5,pretrain_chestxray14,4419.69,5381.52,0.100186,6.727839847486202e-05,1.335459,457.9,0.1398
5800,5,pretrain_chestxray14,4420.05,5380.26,0.060255,6.726575719915952e-05,1.074928,456.6,0.1402
5801,5,pretrain_chestxray14,4420.41,5379.01,0.097414,6.725311468820392e-05,1.766012,459.9,0.1392
5802,5,pretrain_chestxray14,4420.76,5377.75,0.073071,6.724047094292666e-05,1.017433,455.7,0.1405
5803,5,pretrain_chestxray14,4421.12,5376.51,0.041656,6.72278259642593e-05,0.768714,429.5,0.149
5804,5,pretrain_chestxray14,4421.48,5375.25,0.056794,6.721517975313348e-05,1.10183,433.2,0.1477
5805,5,pretrain_chestxray14,4421.83,5373.99,0.092736,6.720253231048094e-05,1.213635,442.7,0.1446
5806,5,pretrain_chestxray14,4422.18,5372.73,0.074459,6.718988363723352e-05,0.954561,444.0,0.1441
5807,5,pretrain_chestxray14,4422.53,5371.47,0.044863,6.717723373432313e-05,0.898233,457.8,0.1398
5808,5,pretrain_chestxray14,4422.9,5370.23,0.02494,6.716458260268176e-05,0.615265,425.1,0.1506
5809,5,pretrain_chestxray14,4423.24,5368.96,0.065064,6.715193024324156e-05,1.550623,455.7,0.1405
5810,5,pretrain_chestxray14,4423.6,5367.7,0.046381,6.713927665693466e-05,0.916927,453.2,0.1412
5811,5,pretrain_chestxray14,4423.96,5366.46,0.050081,6.712662184469337e-05,1.123199,429.0,0.1492
5812,5,pretrain_chestxray14,4424.31,5365.19,0.040826,6.711396580745005e-05,1.057736,454.6,0.1408
5813,5,pretrain_chestxray14,4424.67,5363.95,0.116637,6.710130854613717e-05,1.5115,435.2,0.1471
5814,5,pretrain_chestxray14,4425.01,5362.68,0.052992,6.708865006168729e-05,0.969224,456.8,0.1401
5815,5,pretrain_chestxray14,4425.37,5361.43,0.059007,6.707599035503304e-05,1.233194,455.5,0.1405
5816,5,pretrain_chestxray14,4425.73,5360.18,0.054823,6.706332942710714e-05,1.657028,444.5,0.144
5817,5,pretrain_chestxray14,4426.08,5358.93,0.091399,6.705066727884243e-05,1.697602,452.3,0.1415
5818,5,pretrain_chestxray14,4426.43,5357.67,0.052064,6.70380039111718e-05,1.393092,448.9,0.1426
5819,5,pretrain_chestxray14,4426.79,5356.43,0.067024,6.702533932502827e-05,1.437432,436.6,0.1466
5820,5,pretrain_chestxray14,4427.14,5355.17,0.105068,6.701267352134494e-05,1.495784,459.3,0.1393
5821,5,pretrain_chestxray14,4427.5,5353.92,0.052169,6.700000650105497e-05,1.056804,456.8,0.1401
5822,5,pretrain_chestxray14,4427.86,5352.68,0.042866,6.698733826509162e-05,1.390554,455.8,0.1404
5823,5,pretrain_chestxray14,4428.22,5351.43,0.089779,6.697466881438826e-05,1.809238,434.6,0.1473
5824,5,pretrain_chestxray14,4428.58,5350.18,0.088953,6.696199814987834e-05,1.974557,431.0,0.1485
5825,5,pretrain_chestxray14,4428.93,5348.94,0.058463,6.694932627249542e-05,1.286417,424.9,0.1506
5826,5,pretrain_chestxray14,4429.28,5347.67,0.078285,6.69366531831731e-05,1.072606,456.8,0.1401
5827,5,pretrain_chestxray14,4429.65,5346.44,0.07674,6.69239788828451e-05,1.406246,421.3,0.1519
5828,5,pretrain_chestxray14,4430.0,5345.19,0.065819,6.691130337244523e-05,1.344275,430.0,0.1488
5829,5,pretrain_chestxray14,4430.34,5343.92,0.050711,6.689862665290739e-05,1.27297,466.0,0.1373
5830,5,pretrain_chestxray14,4430.7,5342.68,0.111823,6.688594872516557e-05,1.760108,452.9,0.1413
