step,epoch,stage,elapsed_sec,eta_sec,train_loss,lr,grad_norm,imgs_per_s,sec_per_step
1688,1,finetune_chexpert,973.39,8323.4,0.444557,5.055422404168221e-05,1.595673,545.9,0.1172
1689,1,finetune_chexpert,973.59,8319.64,0.426479,5.058369929289174e-05,1.082873,541.6,0.1182
1690,1,finetune_chexpert,974.0,8317.6,0.45082,5.061317454410127e-05,1.323263,581.8,0.11
1691,1,finetune_chexpert,974.35,8315.07,0.440543,5.06426497953108e-05,1.235993,551.9,0.116
1692,1,finetune_chexpert,974.56,8311.38,0.504608,5.067212504652033e-05,1.79994,535.2,0.1196
1693,1,finetune_chexpert,974.76,8307.65,0.451212,5.070160029772986e-05,1.042424,577.8,0.1108
1694,1,finetune_chexpert,975.0,8304.18,0.418308,5.0731075548939384e-05,1.387146,556.1,0.1151
1695,1,finetune_chexpert,975.63,8304.08,0.474805,5.076055080014891e-05,1.062764,551.0,0.1162
1696,1,finetune_chexpert,975.93,8301.13,0.53023,5.079002605135843e-05,1.690667,573.3,0.1116
1697,1,finetune_chexpert,976.17,8297.69,0.493578,5.081950130256796e-05,1.088302,553.8,0.1156
1698,1,finetune_chexpert,976.37,8293.97,0.512465,5.084897655377749e-05,1.43501,564.4,0.1134
1699,1,finetune_chexpert,976.99,8293.77,0.457502,5.087845180498702e-05,1.063679,576.8,0.111
1700,1,finetune_chexpert,977.2,8290.1,0.505512,5.0907927056196545e-05,1.289718,537.6,0.119
1701,1,finetune_chexpert,977.42,8286.55,0.49091,5.0937402307406075e-05,0.963173,474.5,0.1349
1702,1,finetune_chexpert,977.67,8283.18,0.477177,5.09668775586156e-05,1.336712,536.8,0.1192
1703,1,finetune_chexpert,977.87,8279.46,0.51442,5.099635280982512e-05,1.052462,540.4,0.1184
1704,1,finetune_chexpert,978.22,8277.01,0.472961,5.102582806103465e-05,1.213184,549.9,0.1164
1705,1,finetune_chexpert,978.42,8273.27,0.449016,5.1055303312244175e-05,1.083291,564.9,0.1133
1706,1,finetune_chexpert,978.8,8271.05,0.45184,5.10847785634537e-05,1.25998,574.8,0.1113
1707,1,finetune_chexpert,979.01,8267.39,0.490967,5.111425381466323e-05,1.341555,574.9,0.1113
1708,1,finetune_chexpert,979.22,8263.78,0.4198,5.114372906587275e-05,1.342055,520.6,0.1229
1709,1,finetune_chexpert,979.43,8260.1,0.468992,5.117320431708228e-05,1.155815,539.6,0.1186
1710,1,finetune_chexpert,979.75,8257.38,0.512252,5.120267956829181e-05,1.355065,571.1,0.1121
1711,1,finetune_chexpert,980.01,8254.17,0.446748,5.123215481950134e-05,0.94507,592.2,0.1081
1712,1,finetune_chexpert,980.93,8256.57,0.471899,5.1261630070710865e-05,1.383163,570.3,0.1122
1713,1,finetune_chexpert,981.14,8252.88,0.424155,5.129110532192039e-05,1.180499,567.9,0.1127
1714,1,finetune_chexpert,981.34,8249.23,0.466945,5.132058057312992e-05,1.492629,548.1,0.1168
1715,1,finetune_chexpert,981.55,8245.57,0.47785,5.135005582433945e-05,1.449289,548.6,0.1167
1716,1,finetune_chexpert,981.88,8242.99,0.452524,5.137953107554898e-05,1.468084,573.7,0.1115
1717,1,finetune_chexpert,982.08,8239.3,0.511477,5.140900632675851e-05,1.450134,576.5,0.111
1718,1,finetune_chexpert,982.3,8235.74,0.428655,5.143848157796804e-05,1.414272,512.2,0.125
1719,1,finetune_chexpert,982.49,8231.97,0.492372,5.146795682917756e-05,1.398073,579.2,0.1105
1720,1,finetune_chexpert,982.9,8230.11,0.493848,5.1497432080387086e-05,1.361573,582.1,0.1099
1721,1,finetune_chexpert,983.12,8226.56,0.447454,5.1526907331596616e-05,1.655426,554.3,0.1155
1722,1,finetune_chexpert,983.32,8222.85,0.450287,5.1556382582806146e-05,0.995477,583.7,0.1097
1723,1,finetune_chexpert,983.9,8222.4,0.454733,5.1585857834015676e-05,1.212795,576.2,0.1111
1724,1,finetune_chexpert,984.11,8218.79,0.459917,5.1615333085225207e-05,1.101991,570.1,0.1123
1725,1,finetune_chexpert,984.42,8216.05,0.40052,5.164480833643473e-05,1.120602,573.9,0.1115
1726,1,finetune_chexpert,984.62,8212.37,0.432841,5.167428358764426e-05,1.26913,594.4,0.1077
1727,1,finetune_chexpert,985.01,8210.3,0.424392,5.170375883885379e-05,0.958142,597.7,0.1071
1728,1,finetune_chexpert,985.21,8206.69,0.425181,5.173323409006332e-05,1.607098,574.3,0.1114
1729,1,finetune_chexpert,985.86,8206.79,0.527735,5.1762709341272844e-05,1.530836,570.2,0.1122
1730,1,finetune_chexpert,986.07,8203.15,0.470171,5.1792184592482374e-05,1.174639,576.0,0.1111
1731,1,finetune_chexpert,986.27,8199.54,0.484064,5.1821659843691904e-05,1.276404,568.4,0.1126
1732,1,finetune_chexpert,986.48,8195.99,0.480497,5.185113509490143e-05,1.015621,530.0,0.1208
1733,1,finetune_chexpert,986.86,8193.86,0.434054,5.188061034611095e-05,0.82947,587.1,0.109
1734,1,finetune_chexpert,987.06,8190.23,0.43472,5.191008559732048e-05,1.613919,588.9,0.1087
1735,1,finetune_chexpert,987.27,8186.69,0.443564,5.193956084853001e-05,0.990484,541.7,0.1182
1736,1,finetune_chexpert,987.48,8183.08,0.506141,5.1969036099739534e-05,1.074197,546.3,0.1172
1737,1,finetune_chexpert,987.68,8179.46,0.435382,5.199851135094906e-05,1.191332,566.4,0.113
1738,1,finetune_chexpert,988.03,8177.09,0.43144,5.202798660215858e-05,1.319022,578.8,0.1106
1739,1,finetune_chexpert,988.23,8173.5,0.47368,5.205746185336811e-05,1.083472,573.6,0.1116
1740,1,finetune_chexpert,988.44,8169.96,0.485013,5.2086937104577634e-05,1.074474,541.4,0.1182
1741,1,finetune_chexpert,988.78,8167.48,0.465821,5.211641235578716e-05,1.188171,561.0,0.1141
1742,1,finetune_chexpert,989.02,8164.25,0.415164,5.214588760699668e-05,1.075115,576.5,0.111
1743,1,finetune_chexpert,989.73,8164.84,0.463841,5.2175362858206204e-05,1.489845,584.1,0.1096
1744,1,finetune_chexpert,989.93,8161.28,0.486348,5.2204838109415734e-05,1.604162,571.3,0.112
1745,1,finetune_chexpert,990.17,8157.95,0.476254,5.223431336062526e-05,1.254642,447.8,0.1429
1746,1,finetune_chexpert,990.35,8154.23,0.454462,5.226378861183479e-05,1.367661,589.4,0.1086
1747,1,finetune_chexpert,990.55,8150.66,0.472867,5.229326386304432e-05,1.636266,590.2,0.1084
1748,1,finetune_chexpert,990.76,8147.1,0.437413,5.232273911425384e-05,1.120298,579.1,0.1105
1749,1,finetune_chexpert,990.96,8143.55,0.491332,5.235221436546337e-05,1.036912,591.2,0.1082
1750,1,finetune_chexpert,991.62,8143.77,0.504544,5.23816896166729e-05,1.239833,553.9,0.1155
1751,1,finetune_chexpert,992.32,8144.27,0.451113,5.2411164867882425e-05,1.384105,591.9,0.1081
1752,1,finetune_chexpert,992.54,8140.83,0.46634,5.2440640119091955e-05,0.989991,527.4,0.1213
1753,1,finetune_chexpert,992.73,8137.19,0.488954,5.2470115370301485e-05,1.291278,578.0,0.1107
1754,1,finetune_chexpert,992.93,8133.63,0.454927,5.2499590621511015e-05,1.525902,585.0,0.1094
1755,1,finetune_chexpert,993.13,8130.1,0.436284,5.2529065872720545e-05,1.342543,578.2,0.1107
1756,1,finetune_chexpert,993.34,8126.64,0.451757,5.2558541123930075e-05,1.620808,534.5,0.1197
1757,1,finetune_chexpert,993.54,8123.04,0.453268,5.2588016375139606e-05,1.205002,564.3,0.1134
1758,1,finetune_chexpert,993.74,8119.49,0.474282,5.2617491626349136e-05,1.83944,582.6,0.1099
1759,1,finetune_chexpert,993.94,8115.97,0.449853,5.2646966877558666e-05,1.091188,577.6,0.1108
1760,1,finetune_chexpert,994.22,8113.09,0.45455,5.267644212876819e-05,1.372348,564.0,0.1135
1761,1,finetune_chexpert,994.44,8109.71,0.450491,5.270591737997772e-05,1.346178,527.6,0.1213
1762,1,finetune_chexpert,994.64,8106.13,0.470945,5.273539263118724e-05,1.131395,570.9,0.1121
1763,1,finetune_chexpert,994.85,8102.67,0.445528,5.276486788239677e-05,1.114954,557.8,0.1147
1764,1,finetune_chexpert,995.18,8100.26,0.416657,5.27943431336063e-05,1.277013,479.4,0.1335
1765,1,finetune_chexpert,995.75,8099.71,0.478425,5.282381838481583e-05,1.655112,574.7,0.1114
1766,1,finetune_chexpert,996.02,8096.76,0.462396,5.285329363602536e-05,1.190909,579.7,0.1104
1767,1,finetune_chexpert,996.4,8094.67,0.450694,5.2882768887234886e-05,1.34032,520.3,0.123
1768,1,finetune_chexpert,996.8,8092.82,0.545859,5.2912244138444417e-05,1.470425,574.5,0.1114
1769,1,finetune_chexpert,997.03,8089.52,0.430897,5.294171938965395e-05,0.923857,568.8,0.1125
1770,1,finetune_chexpert,997.3,8086.62,0.480591,5.297119464086348e-05,1.214038,570.5,0.1122
1771,1,finetune_chexpert,997.68,8084.55,0.456997,5.300066989207301e-05,0.863459,582.0,0.11
1772,1,finetune_chexpert,998.12,8083.0,0.438767,5.303014514328253e-05,1.10152,535.2,0.1196
1773,1,finetune_chexpert,998.32,8079.5,0.389759,5.305962039449206e-05,1.616635,587.7,0.1089
1774,1,finetune_chexpert,998.54,8076.09,0.534114,5.308909564570159e-05,1.150766,545.2,0.1174
1775,1,finetune_chexpert,998.88,8073.77,0.497255,5.311857089691112e-05,1.379589,576.4,0.111
1776,1,finetune_chexpert,999.12,8070.63,0.449673,5.314804614812065e-05,1.44621,546.3,0.1172
1777,1,finetune_chexpert,999.98,8072.46,0.492562,5.317752139933018e-05,1.198436,575.3,0.1112
1778,1,finetune_chexpert,1000.19,8068.98,0.418481,5.320699665053971e-05,1.203501,578.0,0.1107
1779,1,finetune_chexpert,1000.4,8065.58,0.424581,5.323647190174924e-05,1.129199,546.2,0.1172
1780,1,finetune_chexpert,1000.59,8062.09,0.488793,5.326594715295877e-05,1.300978,581.1,0.1101
1781,1,finetune_chexpert,1000.81,8058.7,0.440058,5.3295422404168294e-05,1.237728,577.5,0.1108
1782,1,finetune_chexpert,1001.01,8055.26,0.439512,5.332489765537782e-05,1.34656,570.7,0.1121
1783,1,finetune_chexpert,1001.21,8051.79,0.481146,5.335437290658734e-05,1.372904,582.4,0.1099
1784,1,finetune_chexpert,1001.41,8048.36,0.470915,5.3383848157796865e-05,1.311341,579.8,0.1104
1785,1,finetune_chexpert,1001.87,8046.98,0.517771,5.3413323409006395e-05,1.175988,578.8,0.1106
1786,1,finetune_chexpert,1002.08,8043.59,0.403281,5.3442798660215925e-05,1.071684,542.9,0.1179
1787,1,finetune_chexpert,1002.54,8042.2,0.445786,5.3472273911425455e-05,1.066505,582.7,0.1098
1788,1,finetune_chexpert,1002.74,8038.76,0.43785,5.350174916263498e-05,1.166607,579.3,0.1105
1789,1,finetune_chexpert,1002.95,8035.33,0.508505,5.353122441384451e-05,1.128347,574.8,0.1113
1790,1,finetune_chexpert,1003.16,8032.03,0.467751,5.356069966505404e-05,1.052587,503.9,0.127
1791,1,finetune_chexpert,1003.57,8030.24,0.4403,5.359017491626357e-05,0.932414,552.0,0.1159
1792,1,finetune_chexpert,1003.9,8027.86,0.451577,5.361965016747309e-05,0.964732,585.4,0.1093
1793,1,finetune_chexpert,1004.14,8024.71,0.485881,5.3649125418682615e-05,1.17444,552.8,0.1158
1794,1,finetune_chexpert,1004.55,8022.93,0.430933,5.3678600669892145e-05,1.262341,516.8,0.1238
1795,1,finetune_chexpert,1004.83,8020.15,0.418195,5.3708075921101675e-05,1.392791,592.4,0.108
1796,1,finetune_chexpert,1005.04,8016.8,0.468779,5.3737551172311206e-05,1.126361,585.8,0.1093
1797,1,finetune_chexpert,1005.38,8014.53,0.494251,5.3767026423520736e-05,1.414337,593.3,0.1079
1798,1,finetune_chexpert,1006.03,8014.68,0.44508,5.379650167473026e-05,1.491912,562.1,0.1139
1799,1,finetune_chexpert,1006.24,8011.29,0.416094,5.382597692593978e-05,1.576975,550.9,0.1162
1800,1,finetune_chexpert,1006.44,8007.92,0.52271,5.3855452177149306e-05,1.052646,546.3,0.1171
1801,1,finetune_chexpert,1147.37,9123.5,0.44114,5.3884927428358836e-05,1.057935,560.4,0.1142
1802,1,finetune_chexpert,1147.58,9119.47,0.420337,5.391440267956836e-05,0.948052,613.4,0.1043
1803,1,finetune_chexpert,1147.78,9115.4,0.466645,5.394387793077788e-05,1.014964,623.8,0.1026
1804,1,finetune_chexpert,1147.99,9111.34,0.466768,5.3973353181987406e-05,2.015937,606.7,0.1055
1805,1,finetune_chexpert,1148.19,9107.25,0.459305,5.4002828433196936e-05,1.361303,608.6,0.1052
1806,1,finetune_chexpert,1148.38,9103.14,0.521048,5.403230368440646e-05,1.247899,630.3,0.1015
1807,1,finetune_chexpert,1148.58,9099.04,0.463302,5.406177893561599e-05,1.267581,639.5,0.1001
1808,1,finetune_chexpert,1148.79,9094.99,0.441617,5.409125418682552e-05,1.184534,624.2,0.1025
1809,1,finetune_chexpert,1148.99,9090.93,0.50081,5.412072943803505e-05,1.316647,626.5,0.1022
1810,1,finetune_chexpert,1149.19,9086.88,0.41127,5.415020468924457e-05,1.44182,613.2,0.1044
1811,1,finetune_chexpert,1149.4,9082.86,0.450574,5.4179679940454096e-05,1.345799,577.7,0.1108
1812,1,finetune_chexpert,1149.6,9078.79,0.450198,5.420915519166362e-05,1.272359,606.6,0.1055
1813,1,finetune_chexpert,1149.8,9074.74,0.402049,5.423863044287314e-05,1.139901,605.7,0.1057
1814,1,finetune_chexpert,1150.02,9070.82,0.460152,5.4268105694082666e-05,1.43182,523.8,0.1222
1815,1,finetune_chexpert,1150.22,9066.74,0.441987,5.4297580945292197e-05,1.600569,565.4,0.1132
1816,1,finetune_chexpert,1150.43,9062.81,0.437365,5.432705619650172e-05,1.229417,511.4,0.1252
1817,1,finetune_chexpert,1150.62,9058.67,0.496846,5.435653144771124e-05,1.347896,579.6,0.1104
1818,1,finetune_chexpert,1150.82,9054.65,0.45177,5.4386006698920767e-05,1.078516,583.4,0.1097
1819,1,finetune_chexpert,1151.03,9050.7,0.404252,5.44154819501303e-05,1.166948,546.3,0.1172
1820,1,finetune_chexpert,1151.23,9046.65,0.420485,5.444495720133983e-05,1.759768,579.7,0.1104
1821,1,finetune_chexpert,1151.44,9042.72,0.445689,5.447443245254935e-05,0.933054,566.3,0.113
1822,1,finetune_chexpert,1151.64,9038.7,0.409322,5.450390770375888e-05,1.100043,578.6,0.1106
1823,1,finetune_chexpert,1151.85,9034.69,0.468356,5.4533382954968404e-05,1.258432,588.8,0.1087
1824,1,finetune_chexpert,1152.05,9030.7,0.462119,5.456285820617793e-05,0.801342,578.5,0.1106
1825,1,finetune_chexpert,1152.25,9026.69,0.397037,5.459233345738746e-05,1.116973,581.5,0.1101
1826,1,finetune_chexpert,1152.46,9022.77,0.470059,5.462180870859699e-05,1.483678,534.4,0.1198
1827,1,finetune_chexpert,1152.65,9018.71,0.471316,5.465128395980651e-05,1.826819,574.8,0.1113
1828,1,finetune_chexpert,1152.86,9014.72,0.476401,5.4680759211016034e-05,1.316389,598.1,0.107
1829,1,finetune_chexpert,1153.06,9010.74,0.477036,5.4710234462225564e-05,1.411256,591.1,0.1083
1830,1,finetune_chexpert,1153.26,9006.78,0.443391,5.473970971343509e-05,1.341274,579.0,0.1105
1831,1,finetune_chexpert,1153.46,9002.82,0.570896,5.476918496464462e-05,1.515898,566.5,0.113
1832,1,finetune_chexpert,1153.66,8998.8,0.460743,5.479866021585414e-05,1.194377,602.1,0.1063
1833,1,finetune_chexpert,1153.87,8994.88,0.426678,5.482813546706367e-05,1.123602,576.9,0.1109
1834,1,finetune_chexpert,1154.07,8990.9,0.513435,5.4857610718273194e-05,1.398859,582.5,0.1099
1835,1,finetune_chexpert,1154.28,8987.0,0.419081,5.4887085969482724e-05,1.274766,545.7,0.1173
1836,1,finetune_chexpert,1154.48,8983.06,0.444528,5.491656122069225e-05,1.205754,547.8,0.1168
1837,1,finetune_chexpert,1154.68,8979.07,0.420826,5.494603647190178e-05,1.570421,576.6,0.111
1838,1,finetune_chexpert,1154.88,8975.15,0.426331,5.49755117231113e-05,0.900923,572.4,0.1118
1839,1,finetune_chexpert,1155.09,8971.27,0.437848,5.5004986974320825e-05,1.165676,540.5,0.1184
1840,1,finetune_chexpert,1155.29,8967.32,0.443072,5.503446222553035e-05,1.099087,578.1,0.1107
1841,1,finetune_chexpert,1155.5,8963.47,0.411694,5.506393747673988e-05,1.063079,566.2,0.113
1842,1,finetune_chexpert,1155.7,8959.51,0.345558,5.509341272794941e-05,1.254142,585.5,0.1093
1843,1,finetune_chexpert,1155.91,8955.6,0.454971,5.512288797915893e-05,1.433025,571.2,0.112
1844,1,finetune_chexpert,1156.1,8951.64,0.507872,5.515236323036846e-05,1.2892,597.1,0.1072
1845,1,finetune_chexpert,1156.31,8947.8,0.428636,5.518183848157799e-05,1.274239,547.0,0.117
1846,1,finetune_chexpert,1156.52,8943.9,0.468739,5.521131373278752e-05,1.242047,540.2,0.1185
1847,1,finetune_chexpert,1156.71,8939.93,0.427689,5.524078898399705e-05,1.178428,583.5,0.1097
1848,1,finetune_chexpert,1156.91,8936.01,0.441227,5.527026423520658e-05,1.050612,591.9,0.1081
1849,1,finetune_chexpert,1157.12,8932.14,0.422492,5.529973948641611e-05,0.974526,570.6,0.1122
1850,1,finetune_chexpert,1157.32,8928.22,0.440746,5.5329214737625635e-05,1.075348,592.4,0.108
1851,1,finetune_chexpert,1157.52,8924.36,0.465777,5.5358689988835166e-05,1.546504,571.1,0.1121
1852,1,finetune_chexpert,1157.73,8920.5,0.428275,5.538816524004469e-05,0.941254,559.5,0.1144
1853,1,finetune_chexpert,1157.93,8916.6,0.455309,5.541764049125421e-05,1.417872,562.9,0.1137
1854,1,finetune_chexpert,1158.13,8912.74,0.483778,5.544711574246374e-05,1.233027,572.4,0.1118
1855,1,finetune_chexpert,1158.34,8908.89,0.460234,5.5476590993673266e-05,1.405918,554.8,0.1154
1856,1,finetune_chexpert,1158.53,8904.98,0.449213,5.5506066244882796e-05,1.099999,585.1,0.1094
1857,1,finetune_chexpert,1158.74,8901.12,0.400735,5.5535541496092326e-05,1.622063,583.3,0.1097
1858,1,finetune_chexpert,1158.94,8897.26,0.407585,5.556501674730185e-05,1.096653,584.0,0.1096
1859,1,finetune_chexpert,1159.14,8893.43,0.391035,5.559449199851137e-05,1.05414,569.1,0.1125
1860,1,finetune_chexpert,1159.36,8889.64,0.502182,5.5623967249720896e-05,2.366171,528.2,0.1212
1861,1,finetune_chexpert,1159.56,8885.79,0.511254,5.5653442500930426e-05,1.660939,564.3,0.1134
1862,1,finetune_chexpert,1159.75,8881.89,0.492244,5.568291775213995e-05,1.700402,599.5,0.1068
1863,1,finetune_chexpert,1159.96,8878.07,0.493516,5.571239300334948e-05,1.277531,586.8,0.1091
1864,1,finetune_chexpert,1160.16,8874.22,0.411807,5.574186825455901e-05,1.292029,591.8,0.1081
1865,1,finetune_chexpert,1160.37,8870.45,0.461386,5.577134350576853e-05,1.13878,550.7,0.1162
1866,1,finetune_chexpert,1160.58,8866.67,0.400019,5.5800818756978056e-05,1.451753,519.9,0.1231
1867,1,finetune_chexpert,1160.79,8862.88,0.447906,5.583029400818758e-05,0.923644,504.4,0.1269
1868,1,finetune_chexpert,1160.98,8858.97,0.443025,5.585976925939711e-05,1.022517,565.9,0.1131
1869,1,finetune_chexpert,1161.17,8855.12,0.474684,5.588924451060663e-05,1.099778,585.6,0.1093
1870,1,finetune_chexpert,1161.38,8851.35,0.346696,5.591871976181616e-05,1.114562,556.8,0.1149
1871,1,finetune_chexpert,1161.58,8847.52,0.381349,5.594819501302569e-05,1.018715,584.8,0.1094
1872,1,finetune_chexpert,1161.8,8843.86,0.517805,5.597767026423522e-05,1.435414,496.4,0.1289
1873,1,finetune_chexpert,1161.99,8839.91,0.420167,5.600714551544475e-05,1.259685,592.8,0.108
1874,1,finetune_chexpert,1162.19,8836.14,0.477009,5.603662076665427e-05,1.309843,573.4,0.1116
1875,1,finetune_chexpert,1162.39,8832.34,0.467215,5.60660960178638e-05,1.355108,576.5,0.111
1876,1,finetune_chexpert,1162.6,8828.6,0.458291,5.609557126907333e-05,1.318164,540.2,0.1185
1877,1,finetune_chexpert,1162.8,8824.73,0.435665,5.612504652028286e-05,1.072794,595.0,0.1076
1878,1,finetune_chexpert,1163.0,8820.96,0.436811,5.6154521771492384e-05,1.34072,586.0,0.1092
1879,1,finetune_chexpert,1163.21,8817.24,0.509869,5.6183997022701914e-05,1.729822,547.4,0.1169
1880,1,finetune_chexpert,1163.41,8813.44,0.446589,5.6213472273911444e-05,1.226185,597.0,0.1072
1881,1,finetune_chexpert,1163.63,8809.77,0.465791,5.624294752512097e-05,0.921489,581.8,0.11
1882,1,finetune_chexpert,1163.83,8805.99,0.447679,5.627242277633049e-05,1.573709,588.6,0.1087
1883,1,finetune_chexpert,1164.03,8802.24,0.444736,5.630189802754002e-05,1.485282,574.9,0.1113
1884,1,finetune_chexpert,1164.23,8798.46,0.493528,5.6331373278749544e-05,1.431733,588.4,0.1088
1885,1,finetune_chexpert,1164.43,8794.71,0.482776,5.6360848529959074e-05,1.482703,582.5,0.1099
1886,1,finetune_chexpert,1164.65,8791.04,0.464252,5.63903237811686e-05,2.090248,532.7,0.1201
1887,1,finetune_chexpert,1164.84,8787.22,0.454254,5.641979903237813e-05,1.928286,572.6,0.1118
1888,1,finetune_chexpert,1165.04,8783.44,0.454092,5.644927428358766e-05,1.303102,595.2,0.1075
1889,1,finetune_chexpert,1165.24,8779.7,0.443208,5.647874953479718e-05,1.15207,594.3,0.1077
1890,1,finetune_chexpert,1165.45,8776.02,0.478211,5.650822478600671e-05,2.058698,571.8,0.1119
1891,1,finetune_chexpert,1165.68,8772.47,0.491997,5.6537700037216235e-05,1.767982,486.1,0.1316
1892,1,finetune_chexpert,1165.87,8768.65,0.460454,5.6567175288425765e-05,1.689839,591.6,0.1082
1893,1,finetune_chexpert,1166.07,8764.91,0.444762,5.659665053963529e-05,1.402706,596.9,0.1072
1894,1,finetune_chexpert,1166.27,8761.2,0.446617,5.662612579084482e-05,0.995404,600.6,0.1066
1895,1,finetune_chexpert,1166.48,8757.54,0.447687,5.665560104205435e-05,1.777017,560.6,0.1142
1896,1,finetune_chexpert,1166.69,8753.89,0.493167,5.668507629326388e-05,2.077772,519.6,0.1232
1897,1,finetune_chexpert,1166.88,8750.08,0.463613,5.67145515444734e-05,1.363882,582.4,0.1099
1898,1,finetune_chexpert,1167.08,8746.36,0.468238,5.6744026795682925e-05,1.965953,590.9,0.1083
1899,1,finetune_chexpert,1167.29,8742.67,0.450203,5.6773502046892455e-05,1.080151,584.3,0.1095
1900,1,finetune_chexpert,1167.49,8738.94,0.4852,5.680297729810198e-05,0.936735,600.0,0.1067
1901,1,finetune_chexpert,1167.7,8735.34,0.45382,5.683245254931151e-05,1.290861,582.1,0.1099
1902,1,finetune_chexpert,1167.91,8731.71,0.42285,5.686192780052103e-05,1.871122,534.3,0.1198
1903,1,finetune_chexpert,1168.11,8728.0,0.496435,5.6891403051730556e-05,2.307293,584.6,0.1095
1904,1,finetune_chexpert,1168.32,8724.32,0.472186,5.692087830294008e-05,1.870166,583.3,0.1097
1905,1,finetune_chexpert,1168.52,8720.66,0.459784,5.69503535541496e-05,1.374859,570.8,0.1121
1906,1,finetune_chexpert,1168.72,8716.96,0.435199,5.6979828805359126e-05,1.178675,586.5,0.1091
1907,1,finetune_chexpert,1168.92,8713.28,0.440396,5.7009304056568656e-05,1.02205,586.3,0.1092
1908,1,finetune_chexpert,1169.12,8709.61,0.449877,5.703877930777818e-05,1.291743,589.2,0.1086
1909,1,finetune_chexpert,1169.33,8705.93,0.439885,5.706825455898771e-05,1.233829,590.6,0.1084
1910,1,finetune_chexpert,1169.53,8702.27,0.448666,5.709772981019724e-05,1.423848,586.5,0.1091
1911,1,finetune_chexpert,1169.73,8698.62,0.423336,5.712720506140676e-05,1.241859,579.7,0.1104
1912,1,finetune_chexpert,1169.93,8694.96,0.501218,5.7156680312616286e-05,1.412384,578.2,0.1107
1913,1,finetune_chexpert,1170.14,8691.3,0.46086,5.718615556382581e-05,1.046906,586.3,0.1092
1914,1,finetune_chexpert,1170.34,8687.67,0.474669,5.721563081503534e-05,1.066443,577.9,0.1107
1915,1,finetune_chexpert,1170.54,8684.02,0.450678,5.724510606624486e-05,1.159982,577.2,0.1109
1916,1,finetune_chexpert,1170.74,8680.36,0.428912,5.727458131745439e-05,1.13525,589.5,0.1086
1917,1,finetune_chexpert,1170.96,8676.82,0.450678,5.730405656866392e-05,1.194273,528.8,0.121
1918,1,finetune_chexpert,1171.15,8673.09,0.49351,5.733353181987345e-05,1.141288,590.1,0.1085
1919,1,finetune_chexpert,1171.36,8669.53,0.493336,5.7363007071082976e-05,1.5819,544.9,0.1175
1920,1,finetune_chexpert,1171.55,8665.83,0.484732,5.7392482322292507e-05,1.327648,600.1,0.1067
1921,1,finetune_chexpert,1171.77,8662.28,0.438096,5.742195757350203e-05,1.05108,587.3,0.109
1922,1,finetune_chexpert,1171.98,8658.74,0.449618,5.745143282471156e-05,1.159838,528.9,0.121
1923,1,finetune_chexpert,1172.18,8655.12,0.425247,5.748090807592108e-05,0.796839,529.2,0.1209
1924,1,finetune_chexpert,1172.37,8651.43,0.401337,5.7510383327130613e-05,1.174941,579.2,0.1105
1925,1,finetune_chexpert,1172.57,8647.79,0.512297,5.7539858578340144e-05,1.48401,593.7,0.1078
1926,1,finetune_chexpert,1172.78,8644.26,0.524486,5.7569333829549674e-05,1.579976,540.9,0.1183
1927,1,finetune_chexpert,1172.98,8640.61,0.45311,5.7598809080759204e-05,1.209516,569.7,0.1123
1928,1,finetune_chexpert,1173.18,8636.97,0.420338,5.7628284331968734e-05,0.996778,591.5,0.1082
1929,1,finetune_chexpert,1173.38,8633.41,0.472334,5.765775958317826e-05,1.359604,570.6,0.1122
1930,1,finetune_chexpert,1173.58,8629.8,0.439007,5.768723483438778e-05,1.3884,584.0,0.1096
1931,1,finetune_chexpert,1173.79,8626.21,0.408354,5.771671008559731e-05,1.471869,586.1,0.1092
1932,1,finetune_chexpert,1173.99,8622.61,0.428111,5.774618533680685e-05,1.136435,594.8,0.1076
1933,1,finetune_chexpert,1174.19,8619.04,0.501711,5.777566058801637e-05,1.434278,582.1,0.1099
1934,1,finetune_chexpert,1174.4,8615.47,0.420436,5.7805135839225894e-05,1.197874,574.3,0.1114
1935,1,finetune_chexpert,1174.6,8611.94,0.437923,5.783461109043542e-05,0.895543,552.5,0.1158
1936,1,finetune_chexpert,1174.8,8608.35,0.432837,5.786408634164494e-05,1.12243,563.9,0.1135
1937,1,finetune_chexpert,1175.0,8604.73,0.432532,5.789356159285447e-05,1.101291,594.8,0.1076
1938,1,finetune_chexpert,1175.21,8601.2,0.420802,5.7923036844064e-05,1.243672,578.6,0.1106
1939,1,finetune_chexpert,1175.41,8597.64,0.526337,5.795251209527353e-05,2.010534,576.9,0.1109
1940,1,finetune_chexpert,1175.63,8594.25,0.493031,5.798198734648307e-05,1.088639,481.6,0.1329
1941,1,finetune_chexpert,1175.84,8590.75,0.532958,5.80114625976926e-05,1.627155,587.6,0.1089
1942,1,finetune_chexpert,1176.06,8587.26,0.40933,5.804093784890213e-05,1.086947,542.4,0.118
1943,1,finetune_chexpert,1176.25,8583.67,0.472933,5.807041310011165e-05,1.464684,570.2,0.1122
1944,1,finetune_chexpert,1176.46,8580.14,0.455587,5.8099888351321175e-05,1.616706,577.3,0.1109
1945,1,finetune_chexpert,1176.67,8576.65,0.438147,5.8129363602530705e-05,0.927785,545.7,0.1173
